client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,asp_mem,asp_ret,mem_revenue_pct,mem_count_pct,client_id_1,active,address,lat,lon
Hurricane Bay Express,000003_hurricane,1,2020,1,0,0,0.0,1699,23442.0,,13.8,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,2,0,0,0.0,2895,40824.0,,14.1,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,3,0,0,0.0,2438,34418.0,,14.12,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,4,0,0,0.0,2367,33551.0,,14.17,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,5,0,0,0.0,3147,44752.5,,14.22,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,6,0,0,0.0,3373,48124.5,,14.27,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,7,0,0,0.0,2863,45382.2,,15.85,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,8,0,0,0.0,2694,43510.2,,16.15,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,9,0,0,0.0,4342,69714.8,,16.06,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,10,0,0,0.0,3444,54876.2,,15.93,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,11,0,0,0.0,2779,44124.45,,15.88,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2020,12,0,0,0.0,3092,49225.7,,15.92,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,1,0,0,0.0,3252,51554.0,,15.85,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,2,0,0,0.0,3828,60454.0,,15.79,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,3,0,0,0.0,4514,73469.0,,16.28,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,4,0,0,0.0,4163,67594.0,,16.24,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,5,0,0,0.0,4818,78511.4,,16.3,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,6,0,0,0.0,3566,58328.8,,16.36,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,7,0,0,0.0,3483,57204.8,,16.42,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,8,0,0,0.0,3353,55617.2,,16.59,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,9,0,0,0.0,3472,57146.2,,16.46,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,10,0,0,0.0,3198,52266.8,,16.34,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,11,0,0,0.0,3333,54573.0,,16.37,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2021,12,0,0,0.0,3175,51692.8,,16.28,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2022,1,0,0,0.0,3964,62915.5,,15.87,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2022,2,0,0,0.0,4570,73179.8,,16.01,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2022,3,0,0,0.0,3913,63198.0,,16.15,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2022,4,0,0,0.0,4220,68978.0,,16.35,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,1,2022,5,0,0,0.0,2204,35532.0,,16.12,0.0,0.0,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2025,11,33,4,34.75,44,211.5,1.05,4.81,14.11,8.33,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2025,12,119,1400,57.13,863,12397.0,0.48,14.37,0.46,61.86,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2026,1,128,2142,160.76,469,6993.0,1.26,14.91,2.25,82.04,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2026,2,209,4638,162.05,1663,25269.97,0.78,15.2,0.64,73.61,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2026,3,235,5880,191.29,807,13071.0,0.81,16.2,1.44,87.93,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2026,4,252,7301,207.1,746,11973.0,0.82,16.05,1.7,90.73,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,2,2026,5,258,6734,216.83,661,10637.96,0.84,16.09,2.0,91.06,000003_hurricane,False,"30 Patriot Dr, KY, 40004, South",37.8601265,-85.5185246
Hurricane Bay Express,000003_hurricane,3,2025,9,11,33,30.0,288,3024.0,2.73,10.5,0.98,10.28,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2025,10,31,248,40.0,634,6760.0,1.29,10.66,0.59,28.12,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2025,11,35,308,85.02,322,4845.0,2.43,15.05,1.72,48.89,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2025,12,39,372,105.53,621,9345.0,2.71,15.05,1.12,37.46,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2026,1,35,328,126.14,225,3320.99,3.6,14.76,3.66,59.31,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2026,2,40,476,116.44,727,10411.99,2.91,14.32,1.11,39.57,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2026,3,47,468,115.8,447,6944.98,2.46,15.54,1.64,51.15,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2026,4,46,604,116.73,503,7630.0,2.54,15.17,1.51,54.56,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Hurricane Bay Express,000003_hurricane,3,2026,5,64,616,104.32,967,10266.98,1.63,10.62,1.01,38.91,000003_hurricane,False,"11235 Hwy 44 E, KY, 40047, South",38.0531863,-85.5341614
Cliff's Car Wash,000004_cliff,1,2020,1,172,46772,267.28,2129,24865.87,1.55,11.68,1.06,95.65,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,2,208,70496,446.1,3120,36788.07,2.14,11.79,1.2,95.76,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,3,111,44824,318.75,1694,20159.64,2.87,11.9,1.56,96.36,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,4,193,67290,448.11,2750,32326.2,2.32,11.75,1.37,96.07,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,5,334,100352,465.56,4394,52564.18,1.39,11.96,0.88,95.81,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,6,200,91890,545.53,3077,37236.54,2.73,12.1,1.44,96.76,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,7,294,95280,467.09,4536,55059.59,1.59,12.14,0.84,95.46,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,8,262,106964,503.94,4551,54476.6,1.92,11.97,0.92,95.92,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,9,246,95642,489.44,3438,40550.01,1.99,11.79,1.19,96.53,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,10,196,83712,516.06,3331,40473.74,2.63,12.15,1.26,96.17,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,11,145,47292,304.36,2131,25509.42,2.1,11.97,1.18,95.69,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2020,12,164,59220,423.1,2391,28187.47,2.58,11.79,1.48,96.12,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,1,207,77728,467.27,3035,35088.13,2.26,11.56,1.31,96.24,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,2,184,75855,468.83,2843,32306.18,2.55,11.36,1.43,96.39,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,3,213,80310,458.64,3815,44855.81,2.15,11.76,1.01,95.47,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,4,175,76290,400.33,2874,35234.41,2.29,12.26,1.12,96.37,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,5,226,109504,461.19,4081,49375.39,2.04,12.1,0.93,96.41,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,6,225,102016,462.08,4487,54762.2,2.05,12.2,0.84,95.79,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,7,256,100365,437.18,4226,51900.7,1.71,12.28,0.84,95.96,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,8,154,80460,373.83,2615,31352.6,2.43,11.99,1.18,96.85,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,9,907,157625,716.49,3552,42503.26,0.79,11.97,1.66,97.8,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,10,2540,135616,1203.03,1946,23951.4,0.47,12.31,4.78,98.59,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,11,2458,120714,1103.74,1928,23253.53,0.45,12.06,4.53,98.43,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2021,12,2445,130688,1265.67,1826,22574.58,0.52,12.36,5.31,98.62,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,1,2453,157696,1227.43,3234,38805.19,0.5,12.0,3.07,97.99,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,2,2488,177854,1370.73,3673,44020.27,0.55,11.98,3.02,97.98,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,3,2497,179826,1370.73,3014,36314.54,0.55,12.05,3.64,98.35,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,4,2504,172689,1287.82,2536,30277.53,0.51,11.94,4.08,98.55,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,5,2518,209000,1411.74,2976,36639.32,0.56,12.31,3.71,98.6,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,6,2596,292744,1574.71,3972,53549.98,0.61,13.48,2.86,98.66,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,7,2644,290488,1616.31,3817,52370.43,0.61,13.72,2.99,98.7,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,8,2580,256479,1789.56,2374,30900.18,0.69,13.02,5.47,99.08,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,9,2560,239856,1872.42,2611,35093.44,0.73,13.44,5.07,98.92,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,10,2524,259896,1905.24,2716,35293.58,0.75,12.99,5.12,98.97,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,11,2431,163592,1985.47,1225,16792.73,0.82,13.71,10.57,99.26,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2022,12,2405,247616,1995.51,2136,28033.55,0.83,13.12,6.65,99.14,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,1,2358,210198,1996.11,1411,17510.4,0.85,12.41,10.23,99.33,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,2,2392,254800,1828.38,2804,37209.64,0.76,13.27,4.68,98.91,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,3,2375,235508,1827.62,1654,20770.95,0.77,12.56,8.09,99.3,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,4,2403,279072,1813.4,2915,38103.5,0.75,13.07,4.54,98.97,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,5,2449,305949,1822.39,2659,34388.89,0.74,12.93,5.03,99.14,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,6,2486,310743,1764.68,2921,38725.85,0.71,13.26,4.36,99.07,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,7,2482,312780,1834.56,3311,42623.67,0.74,12.87,4.13,98.95,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,8,2495,262236,1834.8,2225,28592.89,0.74,12.85,6.03,99.16,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,9,2432,252651,1864.3,2150,26857.17,0.77,12.49,6.49,99.16,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,10,2397,236555,1991.76,1956,24662.71,0.83,12.61,7.47,99.18,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,11,2298,165564,1970.91,1249,1216100.9,0.86,973.66,0.16,99.25,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2023,12,2282,196955,1991.19,1798,24825.18,0.87,13.81,7.43,99.1,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,1,2287,230040,1991.06,1700,22193.59,0.87,13.06,8.23,99.27,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,2,2256,171774,2001.03,1245,16735.82,0.89,13.44,10.68,99.28,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,3,2257,211695,2011.66,1701,23222.67,0.89,13.65,7.97,99.2,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,4,2284,256575,2012.81,2191,29125.42,0.88,13.29,6.46,99.15,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,5,2333,293436,2085.84,2469,33910.16,0.89,13.73,5.79,99.17,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,6,2371,338238,2087.49,3305,45422.03,0.88,13.74,4.39,99.03,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,7,2413,344984,2101.24,3273,43453.81,0.87,13.28,4.61,99.06,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,8,2382,323910,2209.76,2300,30481.04,0.93,13.25,6.76,99.29,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,9,2379,312910,2126.3,2525,34514.53,0.89,13.67,5.8,99.2,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,10,2343,268450,2157.71,2023,27303.81,0.92,13.5,7.32,99.25,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,11,2265,179950,2279.56,1028,14650.84,1.01,14.25,13.46,99.43,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2024,12,2226,183915,2279.2,1235,16849.51,1.02,13.64,11.92,99.33,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,1,2224,226620,2249.11,1949,25252.76,1.01,12.96,8.18,99.15,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,2,2207,195585,2231.35,1291,17347.87,1.01,13.44,11.4,99.34,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,3,2209,228389,2230.89,1665,22632.98,1.01,13.59,8.97,99.28,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,4,2222,284760,2298.77,2262,30840.24,1.03,13.63,6.94,99.21,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,5,2249,282900,2313.26,2305,32434.94,1.03,14.07,6.66,99.19,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,6,2267,292920,2270.19,2891,39223.3,1.0,13.57,5.47,99.02,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,7,2292,340560,2271.53,3194,43138.49,0.99,13.51,5.0,99.07,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,8,2296,300074,2201.29,2795,37385.63,0.96,13.38,5.56,99.08,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,9,2299,281822,2231.8,2197,29641.18,0.97,13.49,7.0,99.23,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,10,2261,202652,2231.26,1248,16859.82,0.99,13.51,11.69,99.39,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,11,2212,192546,2146.72,1748,24162.22,0.97,13.82,8.16,99.1,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2025,12,2208,192672,1972.22,1528,22793.51,0.89,14.92,7.96,99.21,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2026,1,2200,181386,1969.29,1858,25428.28,0.9,13.69,7.19,98.99,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2026,2,2206,232308,2026.66,1991,26733.18,0.92,13.43,7.05,99.15,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2026,3,2224,263736,2673.15,2004,29918.14,1.2,14.93,8.2,99.25,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2026,4,2138,238144,3230.36,1323,19835.85,1.51,14.99,14.0,99.45,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,1,2026,5,2048,353559,3512.18,2737,40794.81,1.71,14.9,7.93,99.23,000004_cliff,False,"3536 W 4800 S, UT, 84067, West",41.1766913,-112.0655774
Cliff's Car Wash,000004_cliff,3,2022,5,14,72,81.95,183,2079.48,5.85,11.36,3.79,28.24,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,6,81,2835,228.89,1107,11564.47,2.83,10.45,1.94,71.92,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,7,172,7852,355.14,1174,13433.54,2.06,11.44,2.58,86.99,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,8,214,9885,414.91,903,8711.26,1.94,9.65,4.55,91.63,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,9,243,9912,384.08,964,10547.45,1.58,10.94,3.51,91.14,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,10,258,11798,520.08,991,11131.07,2.02,11.23,4.46,92.25,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,11,260,8712,561.19,586,6173.11,2.16,10.53,8.33,93.7,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2022,12,287,16338,613.7,874,10322.19,2.14,11.81,5.61,94.92,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,1,290,14595,643.7,549,6348.36,2.22,11.56,9.21,96.37,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,2,323,22609,725.07,1145,14466.11,2.24,12.63,4.77,95.18,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,3,344,18854,688.85,686,7562.33,2.0,11.02,8.35,96.49,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,4,372,29424,747.26,1351,16293.95,2.01,12.06,4.39,95.61,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,5,391,34008,757.27,1193,13975.26,1.94,11.71,5.14,96.61,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,6,434,38375,783.78,1476,17139.64,1.81,11.61,4.37,96.3,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
Cliff's Car Wash,000004_cliff,3,2023,7,477,41880,768.84,1440,17448.97,1.61,12.12,4.22,96.68,000004_cliff,False,"3690 Riverdale Rd, UT, 84405, West",41.1963279,-111.9744955
