zip5,total_washes,avg_washes,n_site_days,retail_total,membership_total,voucher_total,precip_mean,snowfall_mean,sunshine_mean,wind_mean,region,state,city,retail_share,membership_share,voucher_share,latitude,longitude,has_lat_lon,kmeans_cluster,dbscan_cluster,tsne_x,tsne_y
30062,300453,206.35508241758242,1456,220727,41667,38059,1203.7,9.450000000000001,3352.0362525,16.581830605,South,GA,Marietta,0.7346473491694209,0.13868059230561852,0.12667205852496063,34.0025,-84.4633,True,4,-1,4.1825004,-19.538025
30093,103817,163.74921135646687,634,78421,9169,16227,1125.0,9.38,3337.2136779999996,15.842076499999997,South,GA,Norcross,0.7553772503539883,0.08831886877871639,0.15630388086729533,33.906,-84.184,True,2,-1,10.734051,-13.162257
30106,136206,187.09615384615384,728,112457,21532,2217,1129.1,9.03,3328.151714,16.35819672,South,GA,Austell,0.825639105472593,0.15808407852811182,0.016276815999295185,33.8369,-84.6307,True,5,1,6.2142797,3.0108178
30114,111108,152.83081155433288,727,78873,6571,25664,1202.3,8.54,3336.4743220000005,16.7204918,South,GA,Canton,0.7098768765525435,0.059140655938366274,0.23098246750909027,34.2505,-84.4909,True,2,-1,10.24439,-13.914562
30120,414460,569.3131868131868,728,329062,81569,3829,1169.1,8.61,3357.528828,16.8773224,South,GA,Cartersville,0.7939535781498818,0.1968078946098538,0.00923852724026444,34.187,-84.8204,True,0,1,3.8698924,-6.8793306
30121,116580,160.13736263736263,728,98230,17715,635,1169.1,8.61,3357.528828,16.8773224,South,GA,Cartersville,0.8425973580373992,0.15195573854863614,0.00544690341396466,34.2079,-84.7673,True,5,1,6.069245,3.9739375
30122,157967,216.98763736263737,728,108257,33273,16437,1154.7,8.4,3345.939872,15.846721309999998,South,GA,Lithia Springs,0.6853140212829262,0.21063260047984705,0.10405337823722677,33.7655,-84.6469,True,5,1,10.39311,-9.148255
30125,162097,222.66071428571428,728,137178,24854,65,1194.3,8.4,3328.365819,16.23879781,South,GA,Cedartown,0.8462710599209116,0.15332794561281207,0.0004009944662763654,34.0112,-85.2459,True,5,1,6.430392,3.5391636
30127,352870,484.71153846153845,728,277143,73938,1789,1129.1,9.03,3328.151714,16.35819672,South,GA,Powder Springs,0.7853968883724884,0.20953325587326777,0.005069855754243772,33.9135,-84.6859,True,0,1,4.722124,-5.506113
30134,247643,340.16895604395603,728,196281,50418,944,1145.2,8.33,3332.4629,16.35382514,South,GA,Douglasville,0.7925966007518888,0.20359146028759142,0.0038119389605197804,33.7606,-84.7477,True,5,1,5.7063193,-1.9136915
30161,210420,289.03846153846155,728,164479,37090,8851,1250.9,8.19,3330.996933,15.643989069999998,South,GA,Rome,0.78166999334664,0.1762665145898679,0.04206349206349207,34.2507,-85.1465,True,5,1,6.1075606,-0.10741895
30168,170230,233.83241758241758,728,138706,31304,220,1154.7,8.4,3345.939872,15.846721309999998,South,GA,Austell,0.814815249955942,0.18389238089643423,0.0012923691476238032,33.7838,-84.5952,True,5,1,6.360946,1.4041494
30189,290267,398.7184065934066,728,202591,51916,35760,1148.4,9.03,3332.366514,16.18661202,South,GA,Woodstock,0.6979470625320825,0.17885601876892654,0.12319691869899092,34.1281,-84.5717,True,0,1,9.469426,-10.225057
30223,249320,342.4725274725275,728,196419,47960,4941,1079.6,3.57,3380.133061,16.59180328,South,GA,Griffin,0.787818867319108,0.19236322798010588,0.019817904700786138,33.2549,-84.2728,True,5,1,6.140267,-2.5350842
30233,300126,412.260989010989,728,234711,65171,244,1073.8,3.99,3386.916844,15.81065574,South,GA,Jackson,0.7820415425521281,0.2171454655711268,0.0008129918767451003,33.282,-83.9784,True,5,1,6.01174,-4.128188
30252,271961,374.0866574965612,727,209490,62352,119,1074.9,5.81,3350.350244,16.18879781,South,GA,McDonough,0.7702942701343207,0.22926816712690423,0.00043756273877504495,33.4768,-84.055,True,5,1,5.98174,-3.376773
30341,403854,554.7445054945055,728,325515,75435,2904,1106.6,9.45,3335.640808,15.92021858,South,GA,Atlanta,0.8060214830111873,0.186787799551323,0.007190717437489786,33.8879,-84.2905,True,0,1,4.325667,-6.567294
30401,138406,190.3796423658872,727,117961,20445,0,876.1000000000001,6.86,3370.9987810000002,15.19617486,South,GA,Swainsboro,0.8522824155022181,0.14771758449778188,0.0,32.5699,-82.3462,True,5,1,8.109705,2.7376475
30512,316792,436.3526170798898,726,244139,46239,26414,1107.2,11.62,3299.4806330000006,16.60874317,South,GA,Blairsville,0.7706602439455542,0.14596012525568827,0.08337963079875754,34.8763,-83.992,True,0,1,7.7864175,-9.515731
30518,389383,534.8667582417582,728,276335,82462,30586,1111.9,9.45,3291.8359499999997,16.83551913,South,GA,Sugar Hill,0.7096740227488103,0.21177606623812545,0.07854991101306426,34.1124,-83.9965,True,0,1,5.8466516,-8.453783
30534,664268,912.4560439560439,728,537139,125844,1285,1146.0,8.54,3325.986792,16.9784153,South,GA,Dawsonville,0.8086179072302143,0.18944763258203015,0.0019344601877555444,34.4537,-84.155,True,0,1,2.222771,-10.542882
30605,129990,178.80330123796423,727,108046,20918,1026,957.8,9.73,3356.2779999999993,16.75819672,South,GA,Athens,0.831187014385722,0.16092007077467496,0.007892914839603046,33.9321,-83.3525,True,5,1,6.7429786,2.6295853
30606,50940,70.16528925619835,726,46439,4446,55,988.6,9.66,3369.385003,16.93306011,South,GA,Athens,0.9116411464468002,0.0872791519434629,0.0010797016097369454,33.9461,-83.418,True,5,1,8.738968,5.103828
30680,182647,251.23383768913342,727,152233,30364,50,1118.4,9.45,3354.166642,18.1568306,South,GA,Winder,0.8334820719749024,0.16624417592405022,0.00027375210104737554,33.9985,-83.7115,True,5,1,5.018408,2.354025
30830,117948,162.23933975240715,727,103398,14550,0,897.8,6.090000000000001,3403.8681,15.914480870000002,South,GA,Waynesboro,0.8766405534642385,0.12335944653576152,0.0,33.1013,-81.9908,True,5,1,8.434504,3.867815
31005,152614,209.9229711141678,727,121441,29671,1502,1034.1,7.21,3366.067919,14.69863388,South,GA,Bonaire,0.7957395782824642,0.19441859855583368,0.009841823161702071,32.546,-83.6047,True,5,1,8.242558,0.23383892
31015,240840,330.8241758241758,728,178223,47307,15310,913.5,9.31,3379.203856,15.65,South,GA,Cordele,0.7400058129878758,0.1964250124564026,0.06356917455572164,31.9566,-83.7835,True,5,1,7.658563,-2.9706187
31029,406455,559.0852819807428,727,303726,102220,509,989.8,3.99,3396.958664,15.12814208,South,GA,Forsyth,0.7472561538177658,0.2514915550306922,0.0012522911515419912,33.0508,-83.9362,True,0,1,4.8691597,-7.377009
31201,131396,180.48901098901098,728,92736,27928,10732,989.3000000000001,5.18,3408.4293500000003,14.8989071,South,GA,Macon,0.7057749094340772,0.21254832719413072,0.08167676337179214,32.8095,-83.6168,True,5,1,8.822953,-1.812873
31216,196678,270.5337001375516,727,135742,52586,8350,1042.2,5.74,3339.204639,15.295628420000002,South,GA,Macon,0.6901737865953488,0.2673710328557337,0.04245518054891752,32.7486,-83.7477,True,5,1,8.179262,-2.4367478
31220,184875,254.29848693259973,727,136153,38553,10169,1022.5,5.11,3388.750042,14.63825137,South,GA,Macon,0.7364597701149426,0.20853549695740364,0.05500473292765382,32.8595,-83.802,True,5,1,8.266903,-1.6915331
31525,308153,423.2870879120879,728,224025,71339,12789,1252.3,10.99,3592.2268000000004,17.53879781,South,GA,Brunswick,0.7269927600899553,0.23150512894568606,0.041502110964358616,31.2804,-81.5305,True,0,1,13.31942,-4.5553546
31909,205277,281.9739010989011,728,180308,24031,938,1016.8000000000001,4.06,3385.549328,14.65081967,South,GA,Columbus,0.8783643564549365,0.11706620809929998,0.0045694354457635296,32.5369,-84.9274,True,5,1,8.830476,2.9636235
32065,153728,213.51111111111112,720,114931,16783,22014,1057.5,0.0,3615.99455,15.94153005,South,FL,Orange Park,0.747625676519567,0.10917334512905912,0.14320097835137385,30.1382,-81.7742,True,5,-1,12.89551,-13.003321
32256,78155,138.32743362831857,565,61166,16986,3,1037.3,0.0,3641.217197,16.42923497,South,FL,Jacksonville,0.7826242722794446,0.21733734246049516,3.838526006013691e-05,30.2214,-81.5571,True,5,1,17.532682,0.5541758
32303,119373,163.9739010989011,728,91924,23791,3658,983.1,8.47,3437.873444,14.606010930000002,South,FL,Tallahassee,0.7700568805341241,0.19929967413066607,0.030643445335209806,30.4874,-84.3189,True,5,1,9.110273,-0.30761606
32308,184445,253.3585164835165,728,123955,26094,34396,1003.6999999999999,7.7,3478.991008,14.601366120000002,South,FL,Tallahassee,0.6720431564965166,0.14147306785220526,0.18648377565127816,30.4771,-84.2246,True,2,-1,11.707452,-12.858477
32526,135774,186.50274725274724,728,105055,30719,0,1503.5,8.82,3461.572894,13.8942623,South,FL,Pensacola,0.7737490241136006,0.22625097588639945,0.0,30.4756,-87.3179,True,5,-1,12.197433,0.69047207
32609,371878,510.82142857142856,728,300238,71509,131,961.5,0.14,3578.618275,14.63306011,South,FL,Gainesville,0.8073561759501772,0.19229155798407005,0.0003522660657527469,29.7005,-82.308,True,5,1,16.132935,-5.262015
32707,44389,62.873937677053824,706,44389,0,0,1431.8,0.0,3573.669258,15.056284149999998,South,FL,Casselberry,1.0,0.0,0.0,28.6617,-81.3122,True,5,-1,13.895529,6.061106
32750,329016,451.94505494505495,728,251744,71415,5857,1345.5,0.0,3607.9559190000004,15.1784153,South,FL,Longwood,0.7651421207479272,0.21705631337077833,0.017801565881294525,28.712,-81.3552,True,5,1,14.499107,-4.07336
32953,356522,489.72802197802196,728,294875,61604,43,1228.2,0.0,3658.435139,17.01557377,South,FL,Merritt Island,0.8270878094479444,0.17279158088420912,0.00012060966784658451,28.3888,-80.7301,True,5,1,15.11296,-4.855181
32958,166955,229.3337912087912,728,136020,30511,424,1211.8,0.0,3712.135825,18.13797814,South,FL,Sebastian,0.8147105507472073,0.18274984277200443,0.0025396064807882363,27.7901,-80.4784,True,5,1,16.855347,-0.4302093
32966,660429,907.1826923076923,728,539445,115572,5412,1036.8,0.0,3712.5647920000006,18.69699454,South,FL,Vero Beach,0.8168099826022176,0.17499534393553282,0.008194673462249539,27.6372,-80.4794,True,0,-1,2.925094,-11.901582
33067,132542,182.0631868131868,728,112585,19957,0,1353.0,0.0,3607.834381,15.50327869,South,FL,Coral Springs,0.8494288602857962,0.1505711397142038,0.0,26.3033,-80.2415,True,5,1,15.366989,1.4165885
33076,104779,143.9271978021978,728,91357,13344,78,1353.0,0.0,3607.834381,15.50327869,South,FL,Coral Springs,0.8719018123860697,0.12735376363584305,0.0007444239780872122,26.3168,-80.2753,True,5,1,15.228546,2.3542023
33160,173635,238.5096153846154,728,142276,31238,121,1439.0,0.0,3706.506894,14.73989071,South,FL,North Miami Beach,0.8193970109712904,0.1799061249172114,0.0006968641114982578,25.9449,-80.1391,True,5,1,14.974746,0.2810518
33311,139456,191.56043956043956,728,113858,7796,17802,1319.2,0.0,3694.976689,15.163661200000002,South,FL,Fort Lauderdale,0.8164438962826985,0.055902937127122534,0.12765316659017897,26.1421,-80.1728,True,5,-1,14.487642,-12.649983
33317,353954,486.20054945054943,728,310505,43083,366,1511.6000000000001,0.0,3668.140286,13.03852459,South,FL,Davie,0.8772467608785323,0.12171920645055573,0.0010340326709120395,26.1122,-80.2264,True,5,-1,17.404451,-3.5469964
33321,2153,6.222543352601156,346,1750,355,48,1353.5,0.0,3572.548603,14.81284153,South,FL,Tamarac,0.8128193218764515,0.1648862052949373,0.02229447282861124,26.212,-80.2696,True,5,-1,17.282684,2.0713954
33322,55181,75.90233837689134,727,40503,14678,0,1507.7999999999997,0.0,3648.025172,13.12677596,South,FL,Sunrise,0.7340026458382414,0.26599735416175857,0.0,26.1502,-80.2745,True,5,-1,13.402024,0.61261255
33328,152383,209.31730769230768,728,128374,20620,3389,1439.8,0.0,3673.097797,12.878142079999998,South,FL,Davie,0.8424430546714529,0.13531693167873057,0.022240013649816582,26.0671,-80.2723,True,5,1,14.781414,1.1037378
33408,83663,115.07977991746905,727,76020,7643,0,1290.3,0.0,3646.002331,16.38879781,South,FL,North Palm Beach,0.908645398802338,0.09135460119766205,0.0,26.8289,-80.0603,True,5,1,15.020185,3.9041727
33409,266651,366.27884615384613,728,213961,50352,2338,1359.8,0.0,3665.2428060000007,16.47622951,South,FL,West Palm Beach,0.8024008910523494,0.18883109382676233,0.008768015120888352,26.7162,-80.0965,True,5,1,14.721061,-2.8089418
33418,184596,253.56593406593407,728,138045,20777,25774,1291.5,0.0,3642.037947,16.87103825,South,FL,Palm Beach Gardens,0.7478222713384906,0.11255390149299009,0.13962382716851937,26.8234,-80.1387,True,5,-1,13.7344265,-12.763832
33431,84125,60.17525035765379,1398,79627,2708,1790,1324.1,0.0,3677.3008439999994,15.680874320000001,South,FL,Boca Raton,0.9465319465081724,0.032190193164933135,0.021277860326894504,26.3799,-80.0975,True,5,-1,16.58354,5.579137
33436,66982,97.35755813953489,688,65245,1703,34,1247.2,0.0,3675.631864,15.532240440000002,South,FL,Boynton Beach,0.9740676599683497,0.025424740975187363,0.0005075990564629303,26.5354,-80.1124,True,5,-1,14.456356,5.405255
33461,482266,662.4532967032967,728,375338,101048,5880,1340.9,0.0,3666.198964,15.39918033,South,FL,Palm Springs,0.7782800363284992,0.2095275221558227,0.01219244151567807,26.6232,-80.0946,True,0,1,15.298429,-6.6905336
33486,108821,149.4793956043956,728,87048,15222,6551,1379.4,0.0,3689.9509690000004,15.29180328,South,FL,Boca Raton,0.7999191332555298,0.13988108912801758,0.060199777616452704,26.3481,-80.1104,True,5,1,15.699357,0.98530513
33496,75306,103.4423076923077,728,71341,3965,0,1324.1,0.0,3677.300844,15.68087432,South,FL,Boca Raton,0.9473481528696253,0.05265184713037474,0.0,26.403,-80.1813,True,5,-1,14.659615,4.8302727
33511,103674,143.59279778393352,722,88502,14019,1153,1022.2,0.0,3604.636003,14.7442623,South,FL,Brandon,0.8536566545131855,0.13522194571445106,0.01112139977236337,27.9056,-82.2881,True,5,1,16.046568,2.0361867
33534,245742,338.9544827586207,725,195052,1853,48837,954.2,0.0,3635.420917,16.03961749,South,FL,Gibsonton,0.7937267540754124,0.007540428579567189,0.19873281734502038,27.8411,-82.3698,True,2,-1,14.279103,-14.706254
33541,250814,344.52472527472526,728,200325,49591,898,1144.4,0.0,3617.990653,14.43360656,South,FL,Zephyrhills,0.7986994346408095,0.19772022295406158,0.0035803424051289003,28.2311,-82.2057,True,5,1,15.584852,-2.442062
33548,364503,500.6909340659341,728,298114,66072,317,1011.8000000000001,0.0,3631.560817,14.21830601,South,FL,Lutz,0.8178643248478065,0.18126599781071762,0.0008696773414759275,28.1385,-82.4821,True,5,1,16.210226,-4.7719245
33559,289941,398.2706043956044,728,220013,9297,60631,1012.9,0.0,3627.248617,14.28005464,South,FL,Lutz,0.7588198978412849,0.03206514428797583,0.20911495787073922,28.1801,-82.4169,True,2,-1,13.765756,-15.027321
33569,188606,259.4305364511692,727,157507,30490,609,1138.7,0.0,3622.334228,15.01912568,South,FL,Riverview,0.8351112902028568,0.16165975631740243,0.0032289534797408353,27.845,-82.3125,True,5,1,15.477322,-0.7064165
33572,390192,535.978021978022,728,307266,82136,790,1042.4,0.0,3652.161169,17.44016393,South,FL,Apollo Beach,0.7874738590232501,0.21050149669906099,0.0020246442776889325,27.7716,-82.4102,True,0,1,14.830362,-5.5830207
33579,506999,696.4271978021978,728,391257,106534,9208,1076.2,0.0,3613.925581,15.719672130000001,South,FL,Riverview,0.7717115812851701,0.21012664719259802,0.0181617715222318,27.8024,-82.2755,True,0,1,14.685837,-6.856922
33598,525816,723.2682255845942,727,410843,12684,102289,1121.9,0.0,3617.976642,16.21229508,South,FL,Wimauma,0.7813436639432806,0.024122506732393082,0.1945338293243264,27.7015,-82.3151,True,2,-1,13.767699,-17.032907
33611,1254956,864.2947658402204,1452,991251,29392,234313,900.5,0.0,3646.420136,17.65437158,South,FL,Tampa,0.7898691268857235,0.023420741444321554,0.18671013166995495,27.8914,-82.5067,True,4,-1,8.277709,-21.402
33613,626600,860.7142857142857,728,486020,125883,14697,969.8000000000001,0.0,3634.746064,14.185792349999998,South,FL,Tampa,0.7756463453558889,0.20089849984040856,0.02345515480370252,28.0772,-82.4455,True,0,-1,3.7736607,-11.742068
33709,564512,776.4951856946354,727,449918,29172,85422,887.8999999999999,0.0,3667.3791470000006,17.25546448,South,FL,St. Petersburg,0.7970034295107987,0.0516764922623434,0.1513200782268579,27.8201,-82.7308,True,0,-1,13.739856,-17.558678
33711,870975,1196.3942307692307,728,691371,25321,154283,887.9,0.0,3667.379147,17.25546448,South,FL,St. Petersburg,0.7937897184190131,0.02907201699245099,0.17713826458853585,27.7465,-82.6897,True,0,-1,12.880289,-18.603647
33771,445445,612.716643741403,727,349213,18957,77275,962.2,0.0,3674.325397,15.67759563,South,FL,Largo,0.7839643502564851,0.04255744255744256,0.17347820718607235,27.9085,-82.7568,True,2,-1,13.841265,-16.439814
33777,525600,721.978021978022,728,414786,20985,89829,1038.7,0.0,3698.158119,16.85655738,South,FL,Seminole,0.7891666666666667,0.03992579908675799,0.17090753424657534,27.8688,-82.7344,True,2,-1,13.992003,-17.212284
33813,431159,592.2513736263736,728,330562,90192,10405,1144.5,0.0,3602.090919,15.52295082,South,FL,Lakeland,0.7666823607996122,0.209185010634128,0.02413262856625978,27.9611,-81.9398,True,0,1,15.028506,-6.104347
33909,299830,411.8543956043956,728,242169,54703,2958,1232.7,0.0,3694.0743170000005,13.816666669999998,South,FL,Cape Coral,0.8076876896908248,0.18244671980789115,0.009865590501284062,26.6939,-81.9452,True,5,1,16.092144,-3.422748
33913,531721,368.2278393351801,1444,364171,21892,145658,1137.596675900277,0.0,3650.957799889197,14.36676354060942,South,FL,Fort Myers,0.6848911365170832,0.041171968005777465,0.27393689547713934,26.5228,-81.7065,True,2,-1,7.193549,-18.646002
33948,59655,81.94368131868131,728,41667,4969,13019,1083.7,0.0,3641.248569,15.29480874,South,FL,Port Charlotte,0.6984661805380941,0.08329561646131925,0.21823820300058672,26.9827,-82.1412,True,2,-1,12.519843,-12.207667
34120,359591,493.94368131868134,728,245287,37503,76801,1135.4,0.0,3711.373319,13.86284153,South,FL,Naples,0.6821277506945391,0.10429348899165997,0.21357876031380096,26.3304,-81.5871,True,2,-1,13.134138,-15.409249
34202,384110,533.4861111111111,720,312517,91,71502,1130.1,0.0,3692.489164,16.34562842,South,FL,Bradenton,0.8136132878602483,0.00023691130145010543,0.18614980083830152,27.4067,-82.39,True,2,-1,14.423172,-15.974051
34223,44051,63.200860832137735,697,44051,0,0,1142.9,0.0,3724.5857280000005,15.29071038,South,FL,Englewood,1.0,0.0,0.0,26.9667,-82.3599,True,5,-1,14.861938,5.989061
34233,207294,284.7445054945055,728,175027,30620,1647,1155.7,0.0,3716.907222,16.23224044,South,FL,Sarasota,0.8443418526344226,0.14771291016623733,0.007945237199340068,27.2866,-82.477,True,5,1,16.039474,-0.6507942
34238,124987,171.92159559834937,727,100746,23756,485,1155.7,0.0,3716.907222,16.23224044,South,FL,Sarasota,0.8060518293902565,0.19006776704777298,0.0038804035619704447,27.2427,-82.4751,True,5,1,16.509985,0.17421529
34240,449711,624.5986111111112,720,365084,112,84515,1130.1,0.0,3692.489164,16.34562842,South,FL,Sarasota,0.8118191460738119,0.0002490488335842352,0.1879318050926039,27.339,-82.3473,True,2,-1,14.388581,-16.583889
34275,230430,318.7136929460581,723,187326,1028,42076,1062.4,0.0,3724.222658,17.06967213,South,FL,Nokomis,0.8129410233042572,0.00446122466692705,0.1825977520288157,27.1384,-82.4518,True,2,-1,14.576734,-14.494015
34285,25995,38.1158357771261,682,25995,0,0,1231.3,0.0,3649.1386610000004,15.45765027,South,FL,Venice,1.0,0.0,0.0,27.0933,-82.4498,True,5,-1,14.467495,6.0936737
34287,64037,87.96291208791209,728,60691,3346,0,1174.4,0.0,3691.068056,14.62595628,South,FL,North Port,0.9477489576338679,0.05225104236613208,0.0,27.0478,-82.2416,True,5,-1,15.038527,5.153132
34471,144562,201.33983286908077,718,109152,18025,17385,920.8000000000001,0.0,3561.571078,16.09562842,South,FL,Ocala,0.7550531951688549,0.1246869855148656,0.12025981931627952,29.1605,-82.1288,True,5,-1,12.830169,-13.028722
34609,210454,289.08516483516485,728,169695,40121,638,1058.9,0.0,3621.671386,14.63196721,South,FL,Spring Hill,0.8063282237448564,0.19064023492069526,0.003031541334448383,28.4794,-82.5083,True,5,1,15.586584,-1.7076195
34639,266115,365.5425824175824,728,213747,51794,574,1055.6,0.0,3619.062739,14.38142077,South,FL,Land O' Lakes,0.8032128966800067,0.19463014110440974,0.0021569622155834882,28.2258,-82.4547,True,5,1,15.912578,-2.6789038
34654,213854,293.7554945054945,728,175335,37651,868,1120.3,0.0,3673.0155280000004,15.70737705,South,FL,New Port Richey,0.819881788509918,0.17605936760593677,0.004058843884145258,28.3022,-82.6264,True,5,1,15.939181,-1.3159527
34744,275936,379.55433287482805,727,208035,58965,8936,1323.8,0.0,3591.3698610000006,15.78715847,South,FL,Kissimmee,0.7539248231473965,0.21369085585063202,0.03238432100197147,28.3078,-81.3681,True,5,1,14.159793,-3.6670887
34748,259854,367.02542372881356,708,196027,31615,32212,960.1999999999999,0.0,3587.620481,15.79918033,South,FL,Leesburg,0.7543736097962702,0.12166447312721759,0.12396191707651219,28.808,-81.8858,True,5,-1,13.068379,-13.504701
34759,343464,471.7912087912088,728,272222,68342,2900,1250.6,0.0,3620.302036,15.066666669999998,South,FL,Kissimmee,0.7925779703258565,0.19897864113851815,0.008443388535625276,28.0946,-81.499,True,5,1,15.267844,-4.1807246
34994,1106635,506.7010073260073,2184,807021,218264,81350,1145.6666666666667,0.0,3701.7051223333333,17.72322404333333,South,FL,Stuart,0.7292567106588893,0.1972321497151274,0.07351113962598327,27.1968,-80.2538,True,4,-1,6.331921,-22.17706
35613,105911,145.48214285714286,728,75171,29502,1238,1380.8,11.549999999999999,3234.9562440000004,18.18934426,South,AL,Athens,0.7097563048219732,0.27855463549584086,0.011689059682185986,34.8317,-86.8867,True,5,-1,2.7558475,8.388647
35750,231683,318.2458791208791,728,187340,43186,1157,1383.1,11.760000000000002,3275.6823169999993,18.40027322,South,AL,Hazel Green,0.8086048609522494,0.18640124653082013,0.004993892516930461,34.9496,-86.5935,True,5,1,1.5886171,0.8371299
35757,279882,384.4532967032967,728,227216,49354,3312,1380.8,11.549999999999999,3234.9562440000004,18.18934426,South,AL,Madison,0.8118278417333019,0.17633859983850336,0.01183355842819474,34.7782,-86.7442,True,5,1,0.80130833,0.03588201
35758,77973,107.10576923076923,728,65433,10789,1751,1359.7,11.27,3253.4014469999997,16.60081967,South,AL,Madison,0.839175099072756,0.13836840957767432,0.022456491349569722,34.7108,-86.7425,True,5,1,4.9120283,5.6781163
35806,137267,188.55357142857142,728,117294,19924,49,1376.2,12.739999999999998,3230.869325,17.22185792,South,AL,Huntsville,0.8544952537754886,0.14514777768873802,0.00035696853577334685,34.7448,-86.6704,True,5,1,4.141822,5.511219
35906,359168,494.041265474553,727,284009,75159,0,1154.2,7.49,3313.8516,15.0,South,AL,Rainbow City,0.7907413800784034,0.20925861992159658,0.0,33.9318,-86.0898,True,0,1,5.2358584,-5.7134304
36027,171553,235.64972527472528,728,147236,20417,3900,1005.1999999999999,8.26,3398.293308,14.37459016,South,AL,Eufaula,0.8582537175100406,0.11901278322151172,0.02273349926844765,31.9051,-85.1656,True,5,1,8.954581,2.835285
36116,139692,191.8846153846154,728,108296,27362,4034,1016.4,2.73,3419.278422,14.68278689,South,AL,Montgomery,0.775248403630845,0.19587377945766402,0.028877816911490994,32.3129,-86.2421,True,5,1,8.662359,-0.32870767
36420,163158,224.4264099037139,727,138353,24805,0,1159.7,8.12,3446.693533,14.89125683,South,AL,Andalusia,0.8479694529229336,0.1520305470770664,0.0,31.2971,-86.4905,True,5,1,9.556235,2.204593
37013,242523,333.135989010989,728,180556,52525,9442,1578.3999999999999,15.89,3173.4383720000005,17.57076503,South,TN,Nashville,0.7444902132993572,0.21657739678298554,0.038932389917657295,36.0595,-86.6592,True,5,1,1.517478,-1.4540364
37055,331230,454.9862637362637,728,270076,60206,948,1371.0,18.69,3157.498544,18.17677596,South,TN,Dickson,0.8153730036530508,0.18176493675089817,0.0028620595960510823,36.076,-87.3995,True,0,1,-0.18886596,-1.1244004
37075,234812,161.27197802197801,1456,192917,40994,901,1540.1999999999998,15.364999999999998,3119.3103914999997,16.670628415,South,TN,Hendersonville,0.8215806687903514,0.1745822189666627,0.003837112242985878,36.3054,-86.6072,True,4,-1,1.9741858,-19.139778
37135,354509,486.9629120879121,728,288868,61785,3856,1507.3999999999999,13.86,3188.019928,18.18087432,South,TN,Nolensville,0.8148396796696276,0.17428330451413082,0.010877015816241618,35.9307,-86.6829,True,0,1,-0.09801065,-0.8238669
37138,122756,168.62087912087912,728,102841,19595,320,1561.8,14.98,3154.3959280000004,16.86803279,South,TN,Old Hickory,0.8377676040275017,0.15962559874873733,0.0026067972237609565,36.2416,-86.6117,True,5,1,3.9064093,6.5994787
37146,124049,170.39697802197801,728,99291,23605,1153,1523.8999999999999,17.15,3155.0644999999995,18.20710383,South,TN,Pleasant View,0.8004175769252473,0.19028770888922925,0.009294714185523462,36.3783,-87.0395,True,5,1,3.2556605,6.9932156
37204,495772,681.0054945054945,728,332942,154183,8647,1516.1000000000001,16.73,3147.675083,16.82595628,South,TN,Nashville,0.6715627344827865,0.31099578031837216,0.0174414851988414,36.1067,-86.7743,True,0,-1,-1.1589586,-8.608664
37207,122144,167.78021978021977,728,103725,17675,744,1558.6000000000001,15.19,3163.398586,16.13306011,South,TN,Nashville,0.8492025805606497,0.1447062483625884,0.006091171076761855,36.2195,-86.774,True,5,1,4.1950197,6.5238824
37209,273714,375.9807692307692,728,196263,71679,5772,1464.5,14.91,3193.108511,16.26803279,South,TN,Nashville,0.7170367609987067,0.2618755343168417,0.021087704684451654,36.1546,-86.8602,True,0,-1,1.7151707,-2.0770876
37221,457124,627.9175824175824,728,319127,127736,10261,1490.2,16.17,3157.747164,16.6295082,South,TN,Nashville,0.698119109913284,0.27943402665359945,0.022446863433116616,36.0662,-86.9639,True,0,-1,-1.1135749,-8.521957
37615,258786,355.47527472527474,728,205932,52093,761,1131.5,15.89,3306.8693,17.61748634,South,TN,Johnson City,0.7957617490899817,0.20129759724250926,0.0029406536675090616,36.3996,-82.4523,True,5,1,3.9589918,-1.5689862
37617,132368,182.07427785419532,727,107289,24525,554,1278.3,21.56,3255.6089810000003,16.93797814,South,TN,Blountville,0.8105357790402514,0.1852789193762843,0.004185301583464281,36.5356,-82.3656,True,5,1,2.2921145,6.1817617
37664,181982,249.97527472527472,728,150378,31126,478,1201.6,21.7,3239.3673689999996,16.85054645,South,TN,Kingsport,0.8263344726401513,0.17103889395654515,0.0026266334033036233,36.5208,-82.5168,True,5,1,2.1244345,5.494829
37862,234348,321.9065934065934,728,190116,44147,85,1092.2,13.929999999999998,3332.685481,15.318852460000002,South,TN,Sevierville,0.8112550565825183,0.1883822349668015,0.000362708450680185,35.8452,-83.5386,True,5,1,5.492188,-0.7276726
37876,217318,298.5137362637363,728,176493,40279,546,1210.3,12.320000000000002,3340.780244,16.14508197,South,TN,Sevierville,0.8121416541657847,0.1853458986370204,0.002512447197194894,35.866,-83.4793,True,5,1,5.1068635,-0.080968164
38019,267556,367.52197802197804,728,221577,44167,1812,1523.1000000000001,20.72,3261.3850080000007,18.14726776,South,TN,Covington,0.8281518635351104,0.1650757224655773,0.006772413999312293,35.5598,-89.6501,True,5,1,0.599117,0.7459951
38125,275588,378.55494505494505,728,241088,32284,2216,1442.3,21.0,3274.058011,16.35901639,South,TN,Memphis,0.874813126841517,0.11714588443618736,0.0080409887222956,35.0312,-89.8124,True,5,1,-0.015329893,2.1538508
