kpi,cluster_id,n_sites,avg_pairwise_corr,min_pairwise_corr,radius_km,dominant_state,members
membership_wash_count,34,3,0.8100605987280719,0.7597250871558601,11.37340582230742,FL,"Jules Car Wash__1, Woodies__10, Woodies__6"
membership_wash_count,35,3,0.8075952195007466,0.7141311123362938,5.140736229911521,AZ,"Dash__1, Dash__4, Dash__5"
membership_wash_count,36,3,0.9517695160157432,0.9477917374454738,10.273859909640144,IL,"Wash U__5, Wash U__7, Wash U__8"
membership_wash_count,37,3,0.9580142990945966,0.9484729928720562,7.42846889598327,TN,"Wash N Roll__2, Wash N Roll__3, Wash N Roll__4"
membership_wash_count,38,3,0.9106895201529924,0.8633978810854502,9.493973541048186,CA,"Chemical Guys Car Wash__1, Crown America__1, Ride Thru__1"
membership_wash_count,39,3,0.9045838818240508,0.8536518628862048,9.069976712777214,FL,"Wash City__11, Wash City__12, Wash City__9"
membership_wash_count,40,3,0.8445443054434357,0.7723997884184096,9.004071043653923,NC,"American Pride__6, Edge Express__7, Heroes Car Wash__9"
membership_wash_count,41,3,0.9038629885261802,0.8751899222597621,9.405749683969464,GA,"Aqua Blue Car Wash__3, Orbit Car Wash__1, Whitecap__4"
retail_wash_count,0,6,0.9186399228228037,0.8329875137590853,6.768339600796324,MO,"Blue Iguana__1, Blue Iguana__3, Blue Iguana__4, Blue Iguana__5, Blue Iguana__6, Blue Iguana__7"
retail_wash_count,1,6,0.9177741958625029,0.8106906786277387,8.982336183835594,MO,"Scrubbles STL__1, Scrubbles STL__11, Scrubbles STL__4, Scrubbles STL__6, Scrubbles STL__7, Scrubbles STL__8"
retail_wash_count,2,5,0.8863685404434232,0.8202269944178142,10.345132550409323,FL,"Woodies__12, Woodies__13, Woodies__14, Woodies__3, Woodies__7"
retail_wash_count,3,4,0.8113088546364225,0.7024806305829983,8.013010902218237,SC,"Colonial Car Wash__3, Colonial Car Wash__4, Colonial Car Wash__5, Colonial Car Wash__6"
retail_wash_count,4,4,0.9472517008053343,0.8823591513742354,11.19875034932279,CA,"Brookhurst Express Car Wash__1, Magic Brush__4, Rapids Express__2, Rapids Express__3"
retail_wash_count,5,4,0.9134266398201656,0.8705511069274531,12.163985280156753,NC,"American Pride__1, American Pride__4, Edge Express__6, Heroes Car Wash__9"
retail_wash_count,6,4,0.8577707396268952,0.802909482182196,9.975176884834909,FL,"Boca Best Car Wash__1, Car Wash Palace__1, Cool Clean Car Wash__1, Coral Springs Classic Car Wash__1"
retail_wash_count,7,4,0.9156761725783381,0.869679935844109,10.349608612601847,TX,"Cadillac Express Carwash__5, Suds Deluxe__12, Suds Deluxe__6, Suds Deluxe__8"
retail_wash_count,8,4,0.8670618158476033,0.7045706199172382,9.32419942505815,GA,"Blue Penguin Car Wash__1, Fast Trac__1, Paradise Falls Carwash__1, Paradise Falls Carwash__3"
retail_wash_count,9,4,0.9316547016501975,0.9182031778710693,9.765865128893502,WV,"Wash Rite__1, Wash Rite__2, Wash Rite__3, Wash Rite__4"
retail_wash_count,10,4,0.8893534973284664,0.8417492169391627,11.909449098517625,FL,"Bubble Down__3, Radiant Express Car Wash__8, Woodies__1, Woodies__15"
retail_wash_count,11,4,0.9256911318603488,0.8833722234594384,7.025781691994494,AL,"Mach 1 Express Wash__15, Mach 1 Express Wash__9, Super Duck__2, Wash N Roll__6"
retail_wash_count,12,4,0.9562564538208852,0.9040594783446002,10.329081215227621,CA,"Drive Thru Express__1, Fullerton  Car Wash__1, Rapids Express__1, Super Duper__1"
retail_wash_count,13,4,0.9706473423003367,0.956843094724688,7.544690553305613,TN,"Champion CW__1, Champion CW__10, Champion CW__2, Champion CW__9"
retail_wash_count,14,4,0.9430596239131507,0.7265674097032678,8.546272695994125,MS,"Go Shine__1, Go Shine__3, Go Shine__4, Go Shine__5"
retail_wash_count,15,4,0.9465000968768226,0.9157507968589492,7.951588795003257,FL,"Bubble Down__4, Radiant Express Car Wash__6, Woodies__10, Woodies__6"
retail_wash_count,16,3,0.7928497459341205,0.7205894595083668,3.685210379499678,AL,"Big River Car Wash__4, Express On Vaughn__1, Sud Stop__10"
retail_wash_count,17,3,0.9346099695835322,0.9271893580569166,10.450583391584463,FL,"Gate Express__5, Gate Express__7, Gate Express__8"
retail_wash_count,18,3,0.8386963180031878,0.728440928581847,6.957237598962699,MI,"Ford Road Car Wash__1, Splash Auto Wash__1, Suds N Vac__1"
retail_wash_count,19,3,0.9507224912326331,0.9418944659776238,10.114507907678405,GA,"Blue Rhino Car Wash__1, Polished Peach Car Wash__1, Zips Express Car Wash__1"
retail_wash_count,20,3,0.8623761003382051,0.8024268810671276,5.85354327163491,GA,"Gloss Car Wash__1, Mr Clean Car Wash__12, Mr Clean Car Wash__13"
retail_wash_count,21,3,0.8024734500437619,0.7277669882063635,5.726701815205021,FL,"Go Clean Car Wash__1, Go Clean Car Wash__2, Super Suds__1"
retail_wash_count,22,3,0.7896960956892705,0.7294880080260592,5.677933396090195,SC,"Wash Wizard__1, Wash Wizard__3, Wash Wizard__4"
retail_wash_count,23,3,0.7907554560957254,0.7066846798397574,5.457401148693678,CA,"Bubbas Express Car Wash__1, Elite Car Wash__1, Wilson Way Chevron__1"
retail_wash_count,24,3,0.9499495958650916,0.9077577847092266,7.97803870521227,FL,"Bubble Down__1, Jammin Car Wash__1, Radiant Express Car Wash__4"
