h3_id,calendar_month,h3_month_level,h3_ref_level,h3_peer_count,h3_seasonal_factor
882ad36829fffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad3682dfffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad3682dfffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad3682dfffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad3682dfffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad3682dfffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad3682dfffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad3682dfffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad3682dfffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad3682dfffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad3682dfffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad3682dfffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad3682dfffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad36861fffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad36861fffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad36861fffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad36861fffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad36861fffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad36861fffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad36861fffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad36861fffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad36861fffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad36861fffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad36861fffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad36861fffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad36863fffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad36863fffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad36863fffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad36863fffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad36863fffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad36863fffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad36863fffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad36863fffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad36863fffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad36863fffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad36863fffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad36863fffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad36865fffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad36865fffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad36865fffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad36865fffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad36865fffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad36865fffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad36865fffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad36865fffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad36865fffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad36865fffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad36865fffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad36865fffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad36867fffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad36867fffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad36867fffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad36867fffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad36867fffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad36867fffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad36867fffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad36867fffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad36867fffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad36867fffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad36867fffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad36867fffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882ad3695bfffff,1,5273.540000000001,6242.748333333333,2,0.8447465312419825
882ad3695bfffff,2,5843.290000000001,6242.748333333333,2,0.9360124240151708
882ad3695bfffff,3,8483.54,6242.748333333333,2,1.3589431364230873
882ad3695bfffff,4,7956.790000000001,6242.748333333333,2,1.2745652355573096
882ad3695bfffff,5,6277.540000000001,6242.748333333333,2,1.0055731329871007
882ad3695bfffff,6,6329.040000000001,6242.748333333333,2,1.013822704690162
882ad3695bfffff,7,5487.790000000001,6242.748333333333,2,0.8790663513853009
882ad3695bfffff,8,5643.290000000001,6242.748333333333,2,0.9039752523527967
882ad3695bfffff,9,5822.040000000001,6242.748333333333,2,0.9326084745260436
882ad3695bfffff,10,6880.290000000001,6242.748333333333,2,1.1021251590845806
882ad3695bfffff,11,5799.540000000001,6242.748333333333,2,0.9290042927140265
882ad3695bfffff,12,5198.790000000001,6242.748333333333,2,0.8327726383331702
882b8ca2d9fffff,1,4645.0,3485.125,2,1.3328072881173558
882b8ca2d9fffff,2,5346.0,3485.125,2,1.5339478497901797
882b8ca2d9fffff,3,4565.75,3485.125,2,1.3100677880994225
882b8ca2d9fffff,4,3428.75,3485.125,2,0.983824109608694
882b8ca2d9fffff,5,3380.75,3485.125,2,0.9700512894085578
882b8ca2d9fffff,6,3053.25,3485.125,2,0.8760804849180446
882b8ca2d9fffff,7,2498.0,3485.125,2,0.7167605179154263
882b8ca2d9fffff,8,2805.25,3485.125,2,0.804920913884007
882b8ca2d9fffff,9,2771.5,3485.125,2,0.7952368996807861
882b8ca2d9fffff,10,2396.25,3485.125,2,0.6875650084286791
882b8ca2d9fffff,11,2489.0,3485.125,2,0.7141781141279008
882b8ca2d9fffff,12,3884.75,3485.125,2,1.114665901509989
882b8ca2dbfffff,1,4645.0,3485.125,2,1.3328072881173558
882b8ca2dbfffff,2,5346.0,3485.125,2,1.5339478497901797
882b8ca2dbfffff,3,4565.75,3485.125,2,1.3100677880994225
882b8ca2dbfffff,4,3428.75,3485.125,2,0.983824109608694
882b8ca2dbfffff,5,3380.75,3485.125,2,0.9700512894085578
882b8ca2dbfffff,6,3053.25,3485.125,2,0.8760804849180446
882b8ca2dbfffff,7,2498.0,3485.125,2,0.7167605179154263
882b8ca2dbfffff,8,2805.25,3485.125,2,0.804920913884007
882b8ca2dbfffff,9,2771.5,3485.125,2,0.7952368996807861
882b8ca2dbfffff,10,2396.25,3485.125,2,0.6875650084286791
882b8ca2dbfffff,11,2489.0,3485.125,2,0.7141781141279008
882b8ca2dbfffff,12,3884.75,3485.125,2,1.114665901509989
882b8cb533fffff,1,4645.0,3485.125,2,1.3328072881173558
882b8cb533fffff,2,5346.0,3485.125,2,1.5339478497901797
882b8cb533fffff,3,4565.75,3485.125,2,1.3100677880994225
882b8cb533fffff,4,3428.75,3485.125,2,0.983824109608694
882b8cb533fffff,5,3380.75,3485.125,2,0.9700512894085578
882b8cb533fffff,6,3053.25,3485.125,2,0.8760804849180446
882b8cb533fffff,7,2498.0,3485.125,2,0.7167605179154263
882b8cb533fffff,8,2805.25,3485.125,2,0.804920913884007
882b8cb533fffff,9,2771.5,3485.125,2,0.7952368996807861
882b8cb533fffff,10,2396.25,3485.125,2,0.6875650084286791
882b8cb533fffff,11,2489.0,3485.125,2,0.7141781141279008
882b8cb533fffff,12,3884.75,3485.125,2,1.114665901509989
882b8cb5e1fffff,1,4645.0,3485.125,2,1.3328072881173558
882b8cb5e1fffff,2,5346.0,3485.125,2,1.5339478497901797
882b8cb5e1fffff,3,4565.75,3485.125,2,1.3100677880994225
882b8cb5e1fffff,4,3428.75,3485.125,2,0.983824109608694
882b8cb5e1fffff,5,3380.75,3485.125,2,0.9700512894085578
882b8cb5e1fffff,6,3053.25,3485.125,2,0.8760804849180446
882b8cb5e1fffff,7,2498.0,3485.125,2,0.7167605179154263
882b8cb5e1fffff,8,2805.25,3485.125,2,0.804920913884007
882b8cb5e1fffff,9,2771.5,3485.125,2,0.7952368996807861
882b8cb5e1fffff,10,2396.25,3485.125,2,0.6875650084286791
882b8cb5e1fffff,11,2489.0,3485.125,2,0.7141781141279008
882b8cb5e1fffff,12,3884.75,3485.125,2,1.114665901509989
882b8cb5e5fffff,1,4645.0,3485.125,2,1.3328072881173558
882b8cb5e5fffff,2,5346.0,3485.125,2,1.5339478497901797
882b8cb5e5fffff,3,4565.75,3485.125,2,1.3100677880994225
882b8cb5e5fffff,4,3428.75,3485.125,2,0.983824109608694
882b8cb5e5fffff,5,3380.75,3485.125,2,0.9700512894085578
882b8cb5e5fffff,6,3053.25,3485.125,2,0.8760804849180446
882b8cb5e5fffff,7,2498.0,3485.125,2,0.7167605179154263
882b8cb5e5fffff,8,2805.25,3485.125,2,0.804920913884007
882b8cb5e5fffff,9,2771.5,3485.125,2,0.7952368996807861
882b8cb5e5fffff,10,2396.25,3485.125,2,0.6875650084286791
882b8cb5e5fffff,11,2489.0,3485.125,2,0.7141781141279008
882b8cb5e5fffff,12,3884.75,3485.125,2,1.114665901509989
882b8cb5e7fffff,1,4645.0,3485.125,2,1.3328072881173558
882b8cb5e7fffff,2,5346.0,3485.125,2,1.5339478497901797
882b8cb5e7fffff,3,4565.75,3485.125,2,1.3100677880994225
882b8cb5e7fffff,4,3428.75,3485.125,2,0.983824109608694
882b8cb5e7fffff,5,3380.75,3485.125,2,0.9700512894085578
882b8cb5e7fffff,6,3053.25,3485.125,2,0.8760804849180446
882b8cb5e7fffff,7,2498.0,3485.125,2,0.7167605179154263
882b8cb5e7fffff,8,2805.25,3485.125,2,0.804920913884007
882b8cb5e7fffff,9,2771.5,3485.125,2,0.7952368996807861
882b8cb5e7fffff,10,2396.25,3485.125,2,0.6875650084286791
882b8cb5e7fffff,11,2489.0,3485.125,2,0.7141781141279008
882b8cb5e7fffff,12,3884.75,3485.125,2,1.114665901509989
882b8cb5edfffff,1,4645.0,3485.125,2,1.3328072881173558
882b8cb5edfffff,2,5346.0,3485.125,2,1.5339478497901797
882b8cb5edfffff,3,4565.75,3485.125,2,1.3100677880994225
882b8cb5edfffff,4,3428.75,3485.125,2,0.983824109608694
882b8cb5edfffff,5,3380.75,3485.125,2,0.9700512894085578
882b8cb5edfffff,6,3053.25,3485.125,2,0.8760804849180446
882b8cb5edfffff,7,2498.0,3485.125,2,0.7167605179154263
882b8cb5edfffff,8,2805.25,3485.125,2,0.804920913884007
882b8cb5edfffff,9,2771.5,3485.125,2,0.7952368996807861
882b8cb5edfffff,10,2396.25,3485.125,2,0.6875650084286791
882b8cb5edfffff,11,2489.0,3485.125,2,0.7141781141279008
882b8cb5edfffff,12,3884.75,3485.125,2,1.114665901509989
8844a1203bfffff,1,4648.5,5207.666666666666,2,0.8926262561607887
8844a1203bfffff,2,5198.0,5207.666666666666,2,0.9981437624015875
8844a1203bfffff,3,5708.25,5207.666666666666,2,1.0961243039109008
8844a1203bfffff,4,5567.75,5207.666666666666,2,1.0691448505408694
8844a1203bfffff,5,5318.0,5207.666666666666,2,1.0211867118991231
8844a1203bfffff,6,4313.25,5207.666666666666,2,0.8282500160020484
8844a1203bfffff,7,4625.75,5207.666666666666,2,0.8882576969852142
8844a1203bfffff,8,4491.25,5207.666666666666,2,0.8624303910900596
8844a1203bfffff,9,3908.5,5207.666666666666,2,0.7505280675926519
8844a1203bfffff,10,4790.0,5207.666666666666,2,0.9197977341099662
8844a1203bfffff,11,5559.25,5207.666666666666,2,1.0675126416181273
8844a1203bfffff,12,5201.75,5207.666666666666,2,0.9988638545733856
8844a8db3dfffff,1,15257.25,15882.333333333334,2,0.9606428526454971
8844a8db3dfffff,2,17360.5,15882.333333333334,2,1.0930698679874913
8844a8db3dfffff,3,19169.75,15882.333333333334,2,1.2069857493651226
8844a8db3dfffff,4,18514.5,15882.333333333334,2,1.1657292169496505
8844a8db3dfffff,5,17030.0,15882.333333333334,2,1.0722605830377567
8844a8db3dfffff,6,14960.25,15882.333333333334,2,0.9419428295590488
8844a8db3dfffff,7,15014.5,15882.333333333334,2,0.9453585745167586
8844a8db3dfffff,8,14357.75,15882.333333333334,2,0.9040075975402438
8844a8db3dfffff,9,11755.25,15882.333333333334,2,0.740146284131215
8844a8db3dfffff,10,13478.5,15882.333333333334,2,0.8486473440090666
8844a8db3dfffff,11,15433.5,15882.333333333334,2,0.9717400885680105
8844a8db3dfffff,12,14917.0,15882.333333333334,2,0.9392196780489852
8844c174c9fffff,1,8488.0,9953.672619047618,2,0.8527505700516141
8844c174c9fffff,2,8751.0,9953.672619047618,2,0.879172978148171
8844c174c9fffff,3,11471.0,9953.672619047618,2,1.1524389478159833
8844c174c9fffff,4,10211.0,9953.672619047618,2,1.0258525059845702
8844c174c9fffff,5,8279.0,9953.672619047618,2,0.8317532951764036
8844c174c9fffff,6,10118.0,9953.672619047618,2,1.0165092209922517
8844c174c9fffff,7,9818.5,9953.672619047618,2,0.9864198246997848
8844c174c9fffff,8,9432.0,9953.672619047618,2,0.9475899359951491
8844c174c9fffff,9,10971.5,9953.672619047618,2,1.1022564655185303
8844c174c9fffff,10,10763.0,9953.672619047618,2,1.0813094233583322
8844c174c9fffff,11,9940.0,9953.672619047618,2,0.998626374447814
8844c174c9fffff,12,6506.0,9953.672619047618,2,0.6536280877422009
8844c176a1fffff,1,8488.0,9953.672619047618,2,0.8527505700516141
8844c176a1fffff,2,8751.0,9953.672619047618,2,0.879172978148171
8844c176a1fffff,3,11471.0,9953.672619047618,2,1.1524389478159833
8844c176a1fffff,4,10211.0,9953.672619047618,2,1.0258525059845702
8844c176a1fffff,5,8279.0,9953.672619047618,2,0.8317532951764036
8844c176a1fffff,6,10118.0,9953.672619047618,2,1.0165092209922517
8844c176a1fffff,7,9818.5,9953.672619047618,2,0.9864198246997848
8844c176a1fffff,8,9432.0,9953.672619047618,2,0.9475899359951491
8844c176a1fffff,9,10971.5,9953.672619047618,2,1.1022564655185303
8844c176a1fffff,10,10763.0,9953.672619047618,2,1.0813094233583322
8844c176a1fffff,11,9940.0,9953.672619047618,2,0.998626374447814
8844c176a1fffff,12,6506.0,9953.672619047618,2,0.6536280877422009
8844c176a3fffff,1,8488.0,9953.672619047618,2,0.8527505700516141
8844c176a3fffff,2,8751.0,9953.672619047618,2,0.879172978148171
8844c176a3fffff,3,11471.0,9953.672619047618,2,1.1524389478159833
8844c176a3fffff,4,10211.0,9953.672619047618,2,1.0258525059845702
8844c176a3fffff,5,8279.0,9953.672619047618,2,0.8317532951764036
8844c176a3fffff,6,10118.0,9953.672619047618,2,1.0165092209922517
8844c176a3fffff,7,9818.5,9953.672619047618,2,0.9864198246997848
8844c176a3fffff,8,9432.0,9953.672619047618,2,0.9475899359951491
8844c176a3fffff,9,10971.5,9953.672619047618,2,1.1022564655185303
8844c176a3fffff,10,10763.0,9953.672619047618,2,1.0813094233583322
8844c176a3fffff,11,9940.0,9953.672619047618,2,0.998626374447814
8844c176a3fffff,12,6506.0,9953.672619047618,2,0.6536280877422009
8844c176a7fffff,1,8488.0,9953.672619047618,2,0.8527505700516141
8844c176a7fffff,2,8751.0,9953.672619047618,2,0.879172978148171
8844c176a7fffff,3,11471.0,9953.672619047618,2,1.1524389478159833
8844c176a7fffff,4,10211.0,9953.672619047618,2,1.0258525059845702
