month,wash_count_total,site_client_id_arima,site_client_id_holt_winters,city_arima_site_alloc,city_holt_winters_site_alloc,zip_arima_site_alloc,zip_holt_winters_site_alloc,region_arima_site_alloc,region_holt_winters_site_alloc,simple_avg_ensemble,simple_avg_calibrated,stacked_ensemble,gbm_stacked_exog,site_client_id_arima_abs_error,site_client_id_arima_pct_error,site_client_id_holt_winters_abs_error,site_client_id_holt_winters_pct_error,city_arima_site_alloc_abs_error,city_arima_site_alloc_pct_error,city_holt_winters_site_alloc_abs_error,city_holt_winters_site_alloc_pct_error,zip_arima_site_alloc_abs_error,zip_arima_site_alloc_pct_error,zip_holt_winters_site_alloc_abs_error,zip_holt_winters_site_alloc_pct_error,region_arima_site_alloc_abs_error,region_arima_site_alloc_pct_error,region_holt_winters_site_alloc_abs_error,region_holt_winters_site_alloc_pct_error,simple_avg_ensemble_abs_error,simple_avg_ensemble_pct_error,simple_avg_calibrated_abs_error,simple_avg_calibrated_pct_error,stacked_ensemble_abs_error,stacked_ensemble_pct_error,gbm_stacked_exog_abs_error,gbm_stacked_exog_pct_error
2025-07,4365393,4461981.380201862,4444186.649465255,4462198.590560604,4436317.063255697,4462026.54416707,4441389.366432794,4462837.487335302,4365615.037487947,4442069.014863317,5096720.367821029,5116566.455563632,4714079.731924124,96588.3802018622,2.2125930059873693,78793.64946525544,1.804961190556164,96805.59056060389,2.217568740331143,70924.06325569656,1.624689077379667,96633.54416706972,2.2136275970358157,75996.36643279437,1.740882583373235,97444.48733530194,2.2322042330507683,222.03748794738203,0.005086311540504648,76676.0148633169,1.756451592406844,731327.3678210294,16.752841446830317,751173.4555636318,17.207464610027824,348686.73192412406,7.987522129717166
2025-08,4475973,4478537.730307325,4606108.13354857,4479219.893004877,4596091.761757312,4478591.275217391,4600524.706593786,4472972.156793956,4544941.45091744,4532123.388517582,5198303.213889663,5236052.013073122,4862710.347538435,2564.7303073247895,0.05729995036441886,130135.13354856987,2.9074155172198286,3246.8930048765615,0.07254049577324441,120118.76175731234,2.68363463669938,2618.275217390619,0.058496224561466734,124551.70659378637,2.7826733225108007,3000.8432060442865,-0.06704337148692109,68968.45091743954,1.5408594045906787,56150.38851758186,1.2544845225291095,722330.2138896631,16.13794841679481,760079.0130731221,16.981313628860633,386737.3475384349,8.64029670282718
2025-09,4274902,4186194.8011603435,4334985.220244369,4186421.5659892107,4324594.817899855,4186245.313424528,4327249.497693424,4182459.9342117906,4289325.135415695,4252184.535754902,4876833.650907073,4917812.722764549,4538397.350180243,88707.19883965654,-2.075069763930414,60083.22024436854,1.4054876636790397,88480.43401078926,-2.0697652018874177,49692.817899854854,1.1624317446307506,88656.68657547189,-2.0738881634122115,52347.49769342411,1.2245309411402674,92442.06578820944,-2.1624370754746995,14423.135415694676,0.3373910189214788,22717.46424509771,-0.5314148545416412,601931.6509070732,14.080595319075693,642910.7227645488,15.039192074217114,263495.35018024314,6.163775220583843
2025-10,4825588,4469295.097106954,4714390.3845174415,4469408.430273944,4701833.531301682,4469366.895688605,4703341.02924487,4466624.042110989,4681000.392604029,4584407.475356064,5257147.446972308,5312228.915633586,4903436.276315102,356292.9028930459,-7.383409086997189,111197.6154825585,-2.304332974190057,356179.5697260564,-7.381060499281257,123754.46869831812,-2.564546925645499,356221.10431139544,-7.381921214811447,122246.97075513005,-2.5333072519893958,358963.95788901113,-7.438760994287352,144587.6073959712,-2.996269208974558,241180.5246439362,-4.997951019522102,431559.44697230775,8.943147383744899,486640.91563358624,10.084593123855294,77848.27631510235,1.6132391806988569
2025-11,4193732,4171941.5864790934,4511882.961338292,4171747.1069819266,4498993.164226737,4172033.306476685,4499050.665430755,4169655.388864257,4496108.132493208,4336426.539036369,4971692.588955226,5036651.381750244,4672872.063061679,21790.413520906586,-0.5195948029322471,318150.9613382919,7.586344605193938,21984.893018073402,-0.5242321878954926,305261.1642267369,7.278985977805375,21698.69352331478,-0.5174077295190723,305318.66543075535,7.280357100328666,24076.611135743093,-0.5741094360761034,302376.13249320816,7.210192079350996,142694.53903636895,3.402566950781999,777960.5889552264,18.550555661525973,842919.3817502437,20.09950520801624,479140.0630616788,11.425147411939504
2025-12,4156252,4312169.958492615,4699000.654780463,4312194.274525402,4684474.450738706,4312267.92514581,4683183.627083114,4310731.442174469,4689583.7198747825,4500450.75660192,5159375.230463499,5231561.448224843,4817455.169528065,155917.95849261526,3.7514077224531928,542748.6547804633,13.058607966515584,155942.2745254021,3.751992769577064,528222.4507387057,12.70910548106096,156015.92514580954,3.7537648137266353,526931.6270831143,12.678048084743523,154479.44217446912,3.7167968201752237,533331.7198747825,12.83203520563196,344198.75660192035,8.28146985798552,1003123.2304634992,24.135284156579033,1075309.4482248425,25.8720945752289,661203.1695280652,15.90864003260787
