client_id,location_id,source,quarter_label,state,region,city,quarter_month_number,client_type,street,zip,month_number,quarter_number,year_number,calendar_month,wash_count_retail,wash_count_membership,wash_count_total,site_client_id,site_count,address,period_index,calendar_day,year_month,Address,day_number,day_of_week,day_of_week_feature,region_enc,state_enc,latitude,longitude,prev_wash_count,last_week_same_day,running_avg_7_days,dbscan_cluster_12km,dbscan_cluster_18km
360 Car Wash,1,control,1_1,TX,South,Seagoville,1_1,single_site,180 South US-175,75159,1,1.0,1,1704153600.0,48.0,0.0,48.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",1,2024-01-01,2024-01,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",1.0,monthly_panel,0,2.0,32.0,32.6466149,-96.5333187,,,,0,0
360 Car Wash,1,control,1_1,TX,South,Seagoville,1_2,single_site,180 South US-175,75159,2,1.0,1,1704240000.0,4607.0,2415.0,7022.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",2,2024-02-01,2024-02,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",2.0,monthly_panel,1,2.0,32.0,32.6466149,-96.5333187,48.0,,48.0,0,0
360 Car Wash,1,control,1_1,TX,South,Seagoville,1_3,single_site,180 South US-175,75159,3,1.0,1,1704326400.0,4498.0,5463.0,9961.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",3,2024-03-01,2024-03,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",3.0,monthly_panel,2,2.0,32.0,32.6466149,-96.5333187,7022.0,,3535.0,0,0
360 Car Wash,1,control,1_2,TX,South,Seagoville,2_4,single_site,180 South US-175,75159,4,2.0,1,1704412800.0,3789.0,6260.0,10049.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",4,2024-04-01,2024-04,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",4.0,monthly_panel,3,2.0,32.0,32.6466149,-96.5333187,9961.0,,5677.0,0,0
360 Car Wash,1,control,1_2,TX,South,Seagoville,2_5,single_site,180 South US-175,75159,5,2.0,1,1704499200.0,5102.0,7840.0,12942.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",5,2024-05-01,2024-05,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",5.0,monthly_panel,4,2.0,32.0,32.6466149,-96.5333187,10049.0,,9010.666666666666,0,0
360 Car Wash,1,control,1_2,TX,South,Seagoville,2_6,single_site,180 South US-175,75159,6,2.0,1,1704585600.0,4435.0,8808.0,13243.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",6,2024-06-01,2024-06,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",6.0,monthly_panel,5,2.0,32.0,32.6466149,-96.5333187,12942.0,,10984.0,0,0
360 Car Wash,1,control,1_3,TX,South,Seagoville,3_7,single_site,180 South US-175,75159,7,3.0,1,1704672000.0,6003.0,10632.0,16635.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",7,2024-07-01,2024-07,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",7.0,monthly_panel,6,2.0,32.0,32.6466149,-96.5333187,13243.0,,12078.0,0,0
360 Car Wash,1,control,1_3,TX,South,Seagoville,3_8,single_site,180 South US-175,75159,8,3.0,1,1704758400.0,4777.0,10287.0,15064.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",8,2024-08-01,2024-08,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",8.0,monthly_panel,7,2.0,32.0,32.6466149,-96.5333187,16635.0,,14273.333333333334,0,0
360 Car Wash,1,control,1_3,TX,South,Seagoville,3_9,single_site,180 South US-175,75159,9,3.0,1,1704844800.0,6434.0,11991.0,18425.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",9,2024-09-01,2024-09,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",9.0,monthly_panel,8,2.0,32.0,32.6466149,-96.5333187,15064.0,,14980.666666666666,0,0
360 Car Wash,1,control,1_4,TX,South,Seagoville,4_10,single_site,180 South US-175,75159,10,4.0,1,1704931200.0,4152.0,9964.0,14116.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",10,2024-10-01,2024-10,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",10.0,monthly_panel,9,2.0,32.0,32.6466149,-96.5333187,18425.0,,16708.0,0,0
360 Car Wash,1,control,1_4,TX,South,Seagoville,4_11,single_site,180 South US-175,75159,11,4.0,1,1705017600.0,3868.0,9615.0,13483.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",11,2024-11-01,2024-11,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",11.0,monthly_panel,10,2.0,32.0,32.6466149,-96.5333187,14116.0,,15868.333333333334,0,0
360 Car Wash,1,control,1_4,TX,South,Seagoville,4_12,single_site,180 South US-175,75159,12,4.0,1,1735689600.0,3702.0,8587.0,12289.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",12,2024-12-01,2024-12,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",12.0,monthly_panel,11,2.0,32.0,32.6466149,-96.5333187,13483.0,,15341.333333333334,0,0
360 Car Wash,1,control,2_5,TX,South,Seagoville,5_13,single_site,180 South US-175,75159,13,5.0,2,1735776000.0,4996.0,9826.0,14822.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",25,2026-01-01,2026-01,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",13.0,monthly_panel,0,2.0,32.0,32.6466149,-96.5333187,12289.0,48.0,13296.0,0,0
360 Car Wash,1,control,2_5,TX,South,Seagoville,5_14,single_site,180 South US-175,75159,14,5.0,2,1735862400.0,8108.0,14195.0,22303.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",26,2026-02-01,2026-02,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",14.0,monthly_panel,1,2.0,32.0,32.6466149,-96.5333187,14822.0,7022.0,13531.333333333334,0,0
360 Car Wash,1,control,2_5,TX,South,Seagoville,5_15,single_site,180 South US-175,75159,15,5.0,2,1735948800.0,4696.0,11908.0,16604.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",27,2026-03-01,2026-03,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",15.0,monthly_panel,2,2.0,32.0,32.6466149,-96.5333187,22303.0,9961.0,16471.333333333332,0,0
360 Car Wash,1,control,2_6,TX,South,Seagoville,6_16,single_site,180 South US-175,75159,16,6.0,2,1736035200.0,5571.0,13300.0,18871.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",28,2026-04-01,2026-04,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",16.0,monthly_panel,3,2.0,32.0,32.6466149,-96.5333187,16604.0,10049.0,17909.666666666668,0,0
360 Car Wash,1,control,2_6,TX,South,Seagoville,6_17,single_site,180 South US-175,75159,17,6.0,2,1736121600.0,5211.0,13105.0,18316.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",29,2026-05-01,2026-05,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",17.0,monthly_panel,4,2.0,32.0,32.6466149,-96.5333187,18871.0,12942.0,19259.333333333332,0,0
360 Car Wash,1,control,2_6,TX,South,Seagoville,6_18,single_site,180 South US-175,75159,18,6.0,2,1736208000.0,5212.0,13588.0,18800.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",30,2026-06-01,2026-06,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",18.0,monthly_panel,5,2.0,32.0,32.6466149,-96.5333187,18316.0,13243.0,17930.333333333332,0,0
360 Car Wash,1,control,2_7,TX,South,Seagoville,7_19,single_site,180 South US-175,75159,19,7.0,2,1736294400.0,5025.0,13879.0,18904.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",31,2026-07-01,2026-07,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",19.0,monthly_panel,6,2.0,32.0,32.6466149,-96.5333187,18800.0,16635.0,18662.333333333332,0,0
360 Car Wash,1,control,2_7,TX,South,Seagoville,7_20,single_site,180 South US-175,75159,20,7.0,2,1736380800.0,5287.0,13357.0,18644.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",32,2026-08-01,2026-08,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",20.0,monthly_panel,7,2.0,32.0,32.6466149,-96.5333187,18904.0,15064.0,18673.333333333332,0,0
360 Car Wash,1,control,2_7,TX,South,Seagoville,7_21,single_site,180 South US-175,75159,21,7.0,2,1736467200.0,5631.0,13787.0,19418.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",33,2026-09-01,2026-09,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",21.0,monthly_panel,8,2.0,32.0,32.6466149,-96.5333187,18644.0,18425.0,18782.666666666668,0,0
360 Car Wash,1,control,2_8,TX,South,Seagoville,8_22,single_site,180 South US-175,75159,22,8.0,2,1736553600.0,4705.0,11708.0,16413.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",34,2026-10-01,2026-10,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",22.0,monthly_panel,9,2.0,32.0,32.6466149,-96.5333187,19418.0,14116.0,18988.666666666668,0,0
360 Car Wash,1,control,2_8,TX,South,Seagoville,8_23,single_site,180 South US-175,75159,23,8.0,2,1736640000.0,5151.0,11370.0,16521.0,1.0,1.0,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",35,2026-11-01,2026-11,"360 Car Wash , 180 South US-175 , Seagoville , TX , 75159",23.0,monthly_panel,10,2.0,32.0,32.6466149,-96.5333187,16413.0,13483.0,18158.333333333332,0,0
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_1,multi_site,6511 COLISEUM BLVD,71303-3735,1,1.0,1,1704844800.0,18189.0,10190.0,28379.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",1,2024-01-01,2024-01,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",1.0,monthly_panel,0,2.0,11.0,31.2945966,-92.5162082,,,17915.5,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_1,multi_site,6511 COLISEUM BLVD,71303-3735,1,1.0,1,1704844800.0,18189.0,10190.0,28379.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",1,2024-01-01,2024-01,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",1.0,monthly_panel,0,2.0,11.0,31.2945966,-92.5162082,28379.0,,22396.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_2,multi_site,6511 COLISEUM BLVD,71303-3735,2,1.0,1,1704931200.0,5793.0,3246.0,9039.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",2,2024-02-01,2024-02,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",2.0,monthly_panel,1,2.0,11.0,31.2945966,-92.5162082,28379.0,,28379.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_2,multi_site,6511 COLISEUM BLVD,71303-3735,2,1.0,1,1704931200.0,5793.0,3246.0,9039.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",2,2024-02-01,2024-02,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",2.0,monthly_panel,1,2.0,11.0,31.2945966,-92.5162082,9039.0,,21932.333333333332,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_3,multi_site,6511 COLISEUM BLVD,71303-3735,3,1.0,1,1705017600.0,6054.0,3392.0,9446.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",3,2024-03-01,2024-03,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",3.0,monthly_panel,2,2.0,11.0,31.2945966,-92.5162082,9039.0,,15485.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_1,LA,South,ALEXANDRIA,1_3,multi_site,6511 COLISEUM BLVD,71303-3735,3,1.0,1,1705017600.0,6054.0,3392.0,9446.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",3,2024-03-01,2024-03,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",3.0,monthly_panel,2,2.0,11.0,31.2945966,-92.5162082,9446.0,,9174.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_2,LA,South,ALEXANDRIA,2_4,multi_site,6511 COLISEUM BLVD,71303-3735,4,2.0,1,1735689600.0,6426.0,3382.0,9808.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",4,2024-04-01,2024-04,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",4.0,monthly_panel,3,2.0,11.0,31.2945966,-92.5162082,9446.0,,9310.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_2,LA,South,ALEXANDRIA,2_4,multi_site,6511 COLISEUM BLVD,71303-3735,4,2.0,1,1735689600.0,6426.0,3382.0,9808.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",4,2024-04-01,2024-04,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",4.0,monthly_panel,3,2.0,11.0,31.2945966,-92.5162082,9808.0,,9566.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_7,multi_site,6511 COLISEUM BLVD,71303-3735,7,3.0,1,1735948800.0,17197.0,10170.0,27367.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",7,2024-07-01,2024-07,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",7.0,monthly_panel,6,2.0,11.0,31.2945966,-92.5162082,9808.0,,9687.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_7,multi_site,6511 COLISEUM BLVD,71303-3735,7,3.0,1,1735948800.0,17197.0,10170.0,27367.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",7,2024-07-01,2024-07,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",7.0,monthly_panel,6,2.0,11.0,31.2945966,-92.5162082,27367.0,,15661.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_8,multi_site,6511 COLISEUM BLVD,71303-3735,8,3.0,1,1736035200.0,8446.0,4995.0,13441.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",8,2024-08-01,2024-08,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",8.0,monthly_panel,7,2.0,11.0,31.2945966,-92.5162082,27367.0,,21514.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_8,multi_site,6511 COLISEUM BLVD,71303-3735,8,3.0,1,1736035200.0,8446.0,4995.0,13441.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",8,2024-08-01,2024-08,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",8.0,monthly_panel,7,2.0,11.0,31.2945966,-92.5162082,13441.0,,22725.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_9,multi_site,6511 COLISEUM BLVD,71303-3735,9,3.0,1,1736121600.0,7761.0,4590.0,12351.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",9,2024-09-01,2024-09,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",9.0,monthly_panel,8,2.0,11.0,31.2945966,-92.5162082,13441.0,28379.0,18083.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_3,LA,South,ALEXANDRIA,3_9,multi_site,6511 COLISEUM BLVD,71303-3735,9,3.0,1,1736121600.0,7761.0,4590.0,12351.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",9,2024-09-01,2024-09,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",9.0,monthly_panel,8,2.0,11.0,31.2945966,-92.5162082,12351.0,28379.0,13077.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_10,multi_site,6511 COLISEUM BLVD,71303-3735,10,4.0,1,1736208000.0,7163.0,4382.0,11545.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",10,2024-10-01,2024-10,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",10.0,monthly_panel,9,2.0,11.0,31.2945966,-92.5162082,12351.0,9039.0,12714.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_10,multi_site,6511 COLISEUM BLVD,71303-3735,10,4.0,1,1736208000.0,7163.0,4382.0,11545.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",10,2024-10-01,2024-10,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",10.0,monthly_panel,9,2.0,11.0,31.2945966,-92.5162082,11545.0,9039.0,12082.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_11,multi_site,6511 COLISEUM BLVD,71303-3735,11,4.0,1,1736294400.0,7189.0,4398.0,11587.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",11,2024-11-01,2024-11,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",11.0,monthly_panel,10,2.0,11.0,31.2945966,-92.5162082,11545.0,9446.0,11813.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_11,multi_site,6511 COLISEUM BLVD,71303-3735,11,4.0,1,1736294400.0,7189.0,4398.0,11587.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",11,2024-11-01,2024-11,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",11.0,monthly_panel,10,2.0,11.0,31.2945966,-92.5162082,11587.0,9446.0,11559.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_12,multi_site,6511 COLISEUM BLVD,71303-3735,12,4.0,1,1736380800.0,7193.0,4400.0,11593.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",12,2024-12-01,2024-12,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",12.0,monthly_panel,11,2.0,11.0,31.2945966,-92.5162082,11587.0,9808.0,11573.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,1_4,LA,South,ALEXANDRIA,4_12,multi_site,6511 COLISEUM BLVD,71303-3735,12,4.0,1,1736380800.0,7193.0,4400.0,11593.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",12,2024-12-01,2024-12,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",12.0,monthly_panel,11,2.0,11.0,31.2945966,-92.5162082,11593.0,9808.0,11589.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_13,multi_site,6511 COLISEUM BLVD,71303-3735,13,5.0,2,1736467200.0,8596.0,5099.0,13695.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",25,2026-01-01,2026-01,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",13.0,monthly_panel,0,2.0,11.0,31.2945966,-92.5162082,11593.0,27367.0,11591.0,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_13,multi_site,6511 COLISEUM BLVD,71303-3735,13,5.0,2,1736467200.0,8596.0,5099.0,13695.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",25,2026-01-01,2026-01,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",13.0,monthly_panel,0,2.0,11.0,31.2945966,-92.5162082,13695.0,27367.0,12293.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_14,multi_site,6511 COLISEUM BLVD,71303-3735,14,5.0,2,1736553600.0,7786.0,4618.0,12404.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",26,2026-02-01,2026-02,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",14.0,monthly_panel,1,2.0,11.0,31.2945966,-92.5162082,13695.0,13441.0,12994.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_14,multi_site,6511 COLISEUM BLVD,71303-3735,14,5.0,2,1736553600.0,7786.0,4618.0,12404.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",26,2026-02-01,2026-02,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",14.0,monthly_panel,1,2.0,11.0,31.2945966,-92.5162082,12404.0,13441.0,13264.666666666666,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_15,multi_site,6511 COLISEUM BLVD,71303-3735,15,5.0,2,1736640000.0,7053.0,4184.0,11237.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",27,2026-03-01,2026-03,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",15.0,monthly_panel,2,2.0,11.0,31.2945966,-92.5162082,12404.0,12351.0,12834.333333333334,-1,-1
AMERISHINE CAR WASH,17a520c181f545c3373a8e9c8ffb349f39e1b408585c2a286160b7e2fb6f56ad,chem,2_5,LA,South,ALEXANDRIA,5_15,multi_site,6511 COLISEUM BLVD,71303-3735,15,5.0,2,1736640000.0,7053.0,4184.0,11237.0,4.0,6.0,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",27,2026-03-01,2026-03,"AMERISHINE CAR WASH , 6511 COLISEUM BLVD , ALEXANDRIA , LA , 71303-3735",15.0,monthly_panel,2,2.0,11.0,31.2945966,-92.5162082,11237.0,12351.0,12015.0,-1,-1
GATE EXPRESS,c01bb6e61741f8a21220a71372394a6372cf04710a033f5cc683572524b1a6f6,chem,1_1,FL,South,SAINT AUGUSTINE,1_1,multi_site,4065 US 1 N,32084,1,1.0,1,1704412800.0,1693.0,4217.0,5910.0,6.0,4.0,"GATE EXPRESS , 4065 US 1 N , SAINT AUGUSTINE , FL , 32084",1,2024-01-01,2024-01,"GATE EXPRESS , 4065 US 1 N , SAINT AUGUSTINE , FL , 32084",1.0,monthly_panel,0,2.0,5.0,29.9311001,-81.3301191,,,11820.5,-1,1
GATE EXPRESS,c01bb6e61741f8a21220a71372394a6372cf04710a033f5cc683572524b1a6f6,chem,1_1,FL,South,SAINT AUGUSTINE,1_2,multi_site,4065 US 1 N,32084,2,1.0,1,1704499200.0,2029.0,5054.0,7083.0,6.0,4.0,"GATE EXPRESS , 4065 US 1 N , SAINT AUGUSTINE , FL , 32084",2,2024-02-01,2024-02,"GATE EXPRESS , 4065 US 1 N , SAINT AUGUSTINE , FL , 32084",2.0,monthly_panel,1,2.0,5.0,29.9311001,-81.3301191,5910.0,,8573.5,-1,1
