key,n_excluded,pred_y1,pred_y2,pred_y3,pred_y4,pred_y5,plateau,model_plateau,anchor_level,n_local_mature,proxy_used,region,mature,mean_y1,mean_y2,mean_y3,mean_y4,mean_y5,size_y1,size_y2,size_y3,size_y4,size_y5,open_idx,open_year,cal,ramp1,ramp2,ramp3,ramp4,ramp5,cal_y1,cal_y2,cal_y3,cal_y4,cal_y5
saratogahonda_000546::1,1,5562.121595493579,6015.178034542748,6438.903161140263,6969.4126199770135,7392.969792432635,6292.758528774999,6292.758528774999,10807.076923076924,1,False,Northeast,3103.5,1554.6666666666667,2689.0833333333335,3011.8333333333335,2971.0,,12.0,12.0,12.0,2.0,,24281,2023,7030.757520936889,0.8838924249293176,0.9558889010339497,1.0232242555783742,1.1075290094332824,1.174837673911478,6109.767298505709,7059.003777062329,7577.610850001163,,
scarboroughtravel_000540::1,1,7307.335009762639,8343.340313130731,8248.730120468454,8176.514564277502,8155.781785753744,8537.260942825002,8537.260942825002,,0,False,South,6832.0,4020.6666666666665,5882.75,6655.583333333333,4957.0,,12.0,12.0,12.0,1.0,,24282,2023,8851.539163724592,0.8559343633397977,0.9772853809912829,0.9662033497290441,0.9577444825731042,0.9553159778497967,7443.384844783198,9219.487881781186,9258.699065227134,,
scrubblesstl_000578::1,2,4502.788522064368,5691.868060418355,6723.303821395319,7959.522736922729,8788.280669971791,6069.414219592293,7557.772951058392,6306.615384615385,4,True,Midwest,7254.5,3806.0,5935.0,7026.166666666667,6126.0,,12.0,12.0,12.0,2.0,,24281,2023,5438.748872027601,0.7418818948835624,0.9377952887190982,1.1077352077391993,1.3114153110903348,1.4479619205429903,4018.12455447783,5363.980204265858,6319.3532438782695,,
scrubblesstl_000578::11,1,4940.113611901994,6042.420096412335,6956.24670496154,8031.437918813662,8790.66758262835,6418.34010541645,7314.475525715456,6822.692307692308,5,True,Midwest,5015.5,3554.5,4894.833333333333,,,,12.0,12.0,,,,24295,2024,5621.034820424416,0.769687104572882,0.9414303382447939,1.0838077432342903,1.2513263222115505,1.3696169785720593,4258.302108018548,5649.123403738179,,,
scrubblesstl_000578::4,1,4593.195042656905,5782.229110062012,6804.284965908159,8025.503989283516,8849.041360360736,6162.826804706864,6930.06188686681,6330.153846153846,4,True,Midwest,7418.5,3741.9166666666665,5843.0,7015.5,,,12.0,12.0,12.0,,,24283,2023,5131.608332100377,0.7453065270548976,0.9382430000541034,1.1040850540715148,1.3022439610267857,1.4358737703941757,3796.946904307349,5133.483355124165,5997.80649892449,,
scrubblesstl_000578::6,1,4789.292709225605,5974.0880210497635,7029.874743931323,8303.213691033337,9170.092820956006,6360.520831644052,7063.657799841454,6846.2307692307695,4,True,Midwest,5176.0,3691.5,5744.416666666667,4875.545454545455,,,12.0,12.0,11.0,,,24284,2023,5630.137328430869,0.752971782656308,0.9392450994466117,1.105235707893163,1.3054298399156634,1.441720428826226,4208.6594686686885,5515.287710381013,6651.628884182706,,
scrubblesstl_000578::7,1,4703.222410647661,5872.315519266075,6871.065876276116,8060.847857822825,8872.332321777645,6252.862008224107,6906.374586589933,6306.615384615385,4,True,Midwest,11065.0,6374.333333333333,10124.666666666666,10330.555555555555,,,12.0,12.0,9.0,,,24286,2023,5119.660068076405,0.7521711505006387,0.9391404306607892,1.09886734542341,1.2891453301257498,1.4189234162065734,3801.6551438247507,4970.237441751031,,,
scrubblesstl_000578::8,1,4507.913344462348,5775.882590633958,6907.63373485956,8265.758056836088,9154.762190648336,6168.538680197869,7136.309851190985,6846.2307692307695,4,True,Midwest,4300.0,2719.5,4160.5,4159.285714285715,,,12.0,12.0,7.0,,,24288,2023,5579.597493045769,0.7307911286888042,0.9363453631531227,1.1198168793257826,1.3399864190477841,1.4841055013623872,3986.5116945283444,5625.4175034662485,,,
seafordcarwash_000354::1,2,2708.5251627140756,2964.3834879679525,2984.575903649549,2899.5591766319867,2872.9017540806403,3109.991493799192,5009.5632815452955,3212.5384615384614,5,True,Northeast,3348.5,3072.9166666666665,3307.1666666666665,3216.0,3356.25,3208.5454545454545,12.0,12.0,12.0,12.0,11.0,24260,2021,3820.0293191761884,0.8709107944875174,0.9531805774640999,0.9596733333838048,0.9323366904421532,0.9237651484927629,3284.394303337556,3848.943491247147,4009.529739499811,3782.10323296755,3900.066027600006
seagovilleexpcw_000563::1,1,6395.736212370506,7759.043997803664,8006.203958046183,8238.769072767169,8346.668803399278,8054.049992643392,8054.049992643392,5992.820512820513,2,False,South,15305.5,9856.25,14620.25,14856.8,,,12.0,12.0,5.0,,,24290,2024,8142.065090103948,0.7941018764736253,0.9633717204252286,0.9940593819704482,1.0229349309096045,1.0363318840860394,6363.803713248049,8359.784143696914,,,
shammysunlimited_000449::1,1,6938.481194286247,8469.269282096235,8744.8129302516,8971.879970012327,9064.194280994228,8803.520757559281,9067.173051887436,8880.897435897436,4,True,South,10512.0,9902.75,11100.75,12196.083333333334,11020.25,8372.666666666666,12.0,12.0,12.0,12.0,3.0,24268,2022,9533.012701714002,0.7881484448512729,0.9620320682295165,0.9933313240322322,1.0191240774105612,1.0296101446925214,7459.063296251986,9480.367957549957,10266.192461066323,10340.324752191273,
shammysunlimited_000449::2,1,6597.431286495761,7679.323475310524,7679.127430821328,7656.566402044921,7641.979854966531,7894.614183917338,7894.614183917338,,0,False,South,15292.0,10361.25,12919.166666666666,15207.166666666666,14832.333333333334,12713.666666666666,12.0,12.0,12.0,12.0,3.0,24268,2022,7685.235502996415,0.8356876134537192,0.9727294198815444,0.9727045871937614,0.969846812481684,0.9679991544785728,6375.984364062405,7727.7791967686535,7874.037810298296,7807.955389373047,
shammysunlimited_000449::4,1,5989.2439408289065,6896.023437692963,7126.410182542381,7022.339355216544,7049.855857185815,7270.43535921733,7270.43535921733,,0,False,Midwest,13278.5,9712.166666666666,12869.833333333334,12038.0,,,12.0,12.0,8.0,,,24287,2023,5744.5470171570805,0.8237806465380162,0.9485021318496843,0.980190295414379,0.9658760456915068,0.9696607574191731,4652.544231193307,5866.916742754251,,,
shammysunlimited_000449::5,1,6896.664074180832,7725.501810185015,7581.709778857803,7481.944451305711,7455.937752478406,7867.653459189342,7867.653459189342,,0,False,South,11604.5,8870.75,11241.0,10827.111111111111,,,12.0,12.0,9.0,,,24286,2023,7914.321298341786,0.8765846271642272,0.9819321415538078,0.9636557860847874,0.9509753435526411,0.9476698219047692,6815.829904495495,8172.882721601253,,,
shammysunlimited_000449::6,1,6382.592314864923,7811.12314568954,8517.102155764047,9540.3035721379,10178.499632213228,8124.189043594477,8124.189043594477,14283.96153846154,2,False,South,8411.0,5486.666666666667,8520.166666666666,8403.8,,,12.0,12.0,5.0,,,24290,2024,8565.63741290241,0.7856282369373572,0.9614649663831033,1.0483633640306982,1.1743084166240518,1.2528634645987804,6701.413051707855,8791.636985495623,,,
shortmancw_000600::1,1,6173.092754863211,7548.002896664083,7695.436469797299,7724.7379475746175,7699.489459033444,7848.945795194541,7848.945795194541,,0,False,South,3071.5,2797.0833333333335,3351.8333333333335,2404.0,,,12.0,12.0,3.0,,,24284,2023,8178.479633584618,0.7864868628144485,0.9616581759661651,0.9804420454156753,0.9841752190853492,0.9809584191226547,6330.966751527091,8385.64800281909,,,
shortmancw_000600::4,1,5996.429983719463,6782.600329395543,6804.056145121261,6925.402258103124,7023.953487390702,6924.176149881978,8274.87981999017,6991.307692307692,3,True,South,2494.0,1791.6666666666667,2409.1666666666665,,,,12.0,12.0,,,,24295,2024,7645.160693748592,0.8660134944460752,0.9795534057161662,0.9826520870988003,1.0001770764051354,1.0144099941060027,6572.905305395499,7810.610555909088,,,
skiatookexp_000509::1,1,6577.28650167005,7893.460344197531,7985.655197030166,7989.004539850878,7962.565882623751,8173.287633345288,8173.287633345288,,0,False,South,3832.0,2542.5833333333335,3501.6666666666665,3691.75,3851.6,,12.0,12.0,12.0,5.0,,24278,2023,8412.852330877016,0.8047296016888125,0.9657631908112324,0.9770432114061885,0.9774530027864707,0.974218238709496,6721.084271232469,8398.841541582377,8898.558746206092,,
smittyscw_000489::1,1,6567.061878988403,7364.36675778542,7230.97078920373,7137.486940097752,7112.697996844484,7501.941541635515,7501.941541635515,,0,False,South,17474.0,9756.333333333334,14545.333333333334,16762.416666666668,17448.222222222223,,12.0,12.0,12.0,9.0,,24273,2022,7337.628249456139,0.8753816385453602,0.9816614428296249,0.9638799168284762,0.9514186294954377,0.9481142924627254,6341.150466664477,7755.9189840066565,7571.548580758906,,
smittyscw_000489::10,1,4947.2858013702125,6085.284365897507,6065.021869040149,5873.697940459726,5729.793620578203,6336.376348377978,6336.376348377978,3678.0,1,False,South,11349.0,9588.25,11463.416666666666,10641.0,,,12.0,12.0,7.0,,,24287,2023,5141.727081445862,0.7807752458763987,0.9603729373579986,0.9571751322177554,0.9269805986134818,0.9042697759019552,3924.930419091235,5219.736609492964,,,
smittyscw_000489::12,1,6494.062331062157,7646.06035274817,7986.338283683018,7929.575776571656,7958.078188395127,8083.987801592991,8083.987801592991,,0,False,Midwest,16839.0,11756.916666666666,17148.083333333332,17607.8,,,12.0,12.0,5.0,,,24290,2024,7080.108655940811,0.803324113104484,0.9458277944508371,0.9879206252772016,0.980899027953641,0.9844248140536466,5655.207999232184,7137.04763166276,,,
smittyscw_000489::14,1,6021.837521894219,7169.035032259628,7526.897258640404,7500.4997669218255,7526.305752911401,7590.069380192403,7590.069380192403,,0,False,Midwest,10468.5,9784.916666666666,10897.166666666666,8156.0,,,12.0,12.0,1.0,,,24294,2024,6179.967639268661,0.7933837255307896,0.9445282609627342,0.9916770034122669,0.9881991048060346,0.9915990718810287,4852.690999653083,6131.052471929793,,,
smittyscw_000489::15,1,5270.069974569846,6478.321433964334,6280.149510724731,5717.125555761918,5617.473369575681,6559.78479213792,6559.78479213792,9717.692307692309,2,False,West,4991.5,4195.416666666667,5010.0,5409.0,,,12.0,12.0,3.0,,,24292,2024,6442.402770147697,0.8033906814879305,0.9875813977508496,0.95737127203497,0.8715416338984242,0.856350253488251,5088.593987982957,6780.900534630623,,,
smittyscw_000489::16,1,5277.891282300981,6397.518912198951,6270.552568628599,5834.140380318949,5826.638404542617,6459.78067614345,6459.78067614345,,0,False,West,8594.5,8065.666666666667,8742.333333333334,8653.0,,,12.0,12.0,1.0,,,24294,2024,5376.847048365684,0.8170387737454783,0.9903616288128112,0.9707067287572645,0.9031483687774343,0.9019870327890411,4316.001290440899,5600.175039685584,,,
smittyscw_000489::3,1,7045.142802700949,7913.469650738982,7776.023856286461,7678.165917944655,7651.531948997446,8064.6211368972545,8064.6211368972545,,0,False,South,4541.0,3403.6666666666665,4092.0,4612.833333333333,4384.0,,12.0,12.0,12.0,6.0,,24276,2022,8381.251679493826,0.873586332588894,0.9812574597625269,0.9642144031676325,0.9520801768127098,0.9487776076659271,7291.2892815931455,8779.473054430655,8715.151376839352,,
smittyscw_000489::4,1,4552.416589470711,5066.66975519819,4912.182563901356,4771.448226062504,4713.237983106178,5151.487355004143,5151.487355004143,6411.846153846154,1,False,South,7908.0,4599.5,6911.666666666667,8330.0,8650.25,,12.0,12.0,12.0,4.0,,24278,2023,4137.866187100874,0.8837091650916127,0.9835353182564718,0.9535464663675576,0.9262273004373252,0.9149276040690947,3599.0823577143037,4339.200576212636,4138.623983169533,,
smittyscw_000489::5,1,7380.272665890491,8220.399740267605,8046.0963956136975,7930.561508277667,7902.876925231564,8359.668953577157,8359.668953577157,,0,False,South,13614.0,8981.833333333334,11761.166666666666,13393.5,11359.4,,12.0,12.0,12.0,5.0,,24277,2023,8479.826028232133,0.8828426947136974,0.9833403434893248,0.9624898354582235,0.9486693255818615,0.9453576414470183,7432.182544123537,8696.831315199472,8640.114782974168,,
smittyscw_000489::7,1,6038.6413411785325,6933.22377139258,6880.981505433282,6825.264696849819,6801.9679422650515,7104.026157478166,7104.026157478166,,0,False,South,11526.5,7539.5,10241.083333333334,12028.833333333334,6603.5,,12.0,12.0,12.0,2.0,,24280,2023,6806.036229267139,0.8500308426964138,0.9759569598563782,0.9686030643608917,0.9607600740131138,0.9574807005890388,5743.47901308162,6866.420484840096,7046.83674090314,,
smittyscw_000489::8,1,7527.268708836143,9182.498815628634,9680.164071882267,10287.185148918416,10625.726918481523,9543.616601424985,8980.287272264359,9652.423076923078,4,True,South,9000.0,6305.916666666667,8667.416666666666,7959.375,,,12.0,12.0,8.0,,,24286,2023,10261.127186813248,0.7887228734348176,0.9621613272119051,1.0143077279987227,1.0779126591676373,1.1133857700124883,7989.772751510735,10630.624872334174,,,
smittyscw_000489::9,1,4543.033312661558,5433.170056191871,5488.577655651917,5487.3379901774715,5469.135429712848,5621.247083044869,5621.247083044869,,0,False,South,11164.0,8944.25,11301.25,10070.7,,,12.0,12.0,10.0,,,24284,2023,4669.781507706798,0.8081895788506642,0.966541761272105,0.976398577498378,0.9761780453893759,0.9729398741800857,3689.8330156855977,4771.081538581158,4910.824140216658,,
snapclean::5,1,5722.620955116712,7138.673893740233,7084.589559055007,6668.562836808148,6664.790374053714,7249.3678680562525,7249.3678680562525,,0,False,West,11024.0,6653.333333333333,11011.0,9452.0,,,12.0,12.0,1.0,,,24294,2024,6773.841983223278,0.7893958562005073,0.9847305342575063,0.9772699755343734,0.9198819756675096,0.9193615906045502,5316.768620714222,7109.17272996732,,,
snapclean::6,1,7099.0343369759685,8617.644529778278,8783.804975503472,8842.965940381298,8836.95434607796,8946.568975305168,6579.418136666327,11437.46153846154,3,True,South,6130.0,4362.5,6144.416666666667,4756.0,,,12.0,12.0,1.0,,,24294,2024,7199.701444127503,0.7934923831215217,0.9632345711037598,0.9818071039019576,0.9884198025846734,0.9877478584773925,5654.190013483003,7284.175889226331,,,
snappykedzieew_000336::1,2,5954.297506714688,6470.639451158911,6502.610994862993,6285.468261125822,6324.85441816512,6769.945586102912,6769.945586102912,2808.6923076923076,1,False,Midwest,10194.5,7354.583333333333,10425.333333333334,10903.666666666666,10548.666666666666,11859.75,12.0,12.0,12.0,12.0,12.0,24256,2021,4485.703836351519,0.8795192562459356,0.9557889895661191,0.9605115598286796,0.9284370429842735,0.934254838199666,3878.8151779833565,4569.400447720628,4712.338811051529,4401.8894209141345,4265.058049774912
snappyscarwash_000115::6,1,6974.723243638648,8661.054507872863,9717.0258652292,11354.903044914972,12443.23961686147,9037.53925438848,9088.149070559464,8839.0,5,True,South,8495.5,5152.5,6883.0,7705.666666666667,8337.857142857143,,12.0,12.0,12.0,7.0,,24276,2022,9924.345084166844,0.7717502571567628,0.9583421177028026,1.0751849139145673,1.2564153499417687,1.376839343831258,7524.711541815983,10002.361480098796,11568.315332366947,,
soakaustralia_000409::2,4,1836.5573843169495,1984.435269691346,1836.257619477413,1682.0273916983178,1610.507513460225,2002.3026354669184,2002.3026354669184,5361.346153846154,14,False,South,11310.0,6375.666666666667,9430.583333333334,11195.0,10167.5,,12.0,12.0,12.0,2.0,,24281,2023,858.373144073463,0.9172226774244251,0.9910765907914785,0.9170729673684991,0.8400465353760495,0.8043277199626068,784.0441545130125,908.1549119912171,829.161951173614,,
soakcitycw_000334::1,1,6586.416129104159,7951.5099475989155,8064.375614000147,8076.5526001819935,8049.930667285168,8244.648104450427,8244.648104450427,,0,False,South,6886.5,5362.583333333333,5926.416666666667,6230.5,7125.666666666667,7158.666666666667,12.0,12.0,12.0,12.0,6.0,24265,2022,8290.892234984554,0.7988717099458543,0.9644450371759012,0.9781346046348576,0.9796115610831594,0.9763825654293055,6555.283243254907,8525.543536168092,8779.353341968896,8521.290942379825,
soapysams_000388::1,1,6034.144624983113,7173.991490276662,7821.472706490434,8277.00538763202,8620.703982489857,7594.0506947458525,7594.0506947458525,9708.846153846154,1,False,Midwest,2778.0,3231.9166666666665,3051.3333333333335,3296.4166666666665,3203.9166666666665,2780.6666666666665,12.0,12.0,12.0,12.0,3.0,24268,2022,6453.452693756342,0.79458840446746,0.944685751866284,1.0299473918315991,1.089932859331409,1.135191787494166,5047.081728309361,6497.49712989226,7115.628233921886,7349.369111239054,
soapyshark_000467::1,1,5832.109915636992,6916.78742455463,7044.071096663168,7169.793134078817,7231.359261905287,7142.306324111759,8584.173231047802,7039.0,6,True,South,7751.0,5149.833333333333,8868.0,8952.75,7678.0,,12.0,12.0,12.0,7.0,,24276,2022,8299.804893728966,0.8165583567801249,0.9684249191615042,0.986246007523234,1.0038484501671772,1.0124683727849775,6738.651057633105,8383.089179939569,8816.24853130569,,
soapyshark_000467::2,1,6305.858741697798,7790.169128855009,7969.340771034161,8004.636625041913,7972.761168580779,8119.489956749666,8379.295000575103,8385.884615384615,4,True,South,11082.5,7908.833333333333,10476.166666666666,11092.222222222223,,,12.0,12.0,9.0,,,24286,2023,8768.54387953475,0.7766323716498705,0.959440700136479,0.981507559401476,0.9858546125040433,0.9819288170869757,6722.919159514982,8836.483938406736,,,
solarcity_000522::1,1,8829.686380488141,10858.32463156394,11665.706659642525,12728.324553859726,13351.421324445995,11305.80097201444,9104.958548032866,11591.747863247863,4,True,South,3755.5,3461.0,4969.5,4181.416666666667,3447.2,,12.0,12.0,12.0,5.0,,24278,2023,11130.137509720904,0.7809872473736719,0.960420642327054,1.0318337186829105,1.1258224503833472,1.1809354646782775,8555.599685708894,11299.56358081622,12276.211457278496,,
sonicsuds_000319::1,1,5166.426913289109,5893.0166553857125,5838.890290518669,5796.221637565678,5783.761459885263,6028.507149122773,7874.816574158937,6315.7692307692305,9,True,South,12170.5,12149.333333333334,11506.75,11261.583333333334,12068.166666666666,12313.666666666666,12.0,12.0,12.0,12.0,12.0,24255,2021,6923.839908124639,0.856999384008509,0.9775250339121226,0.9685466312117261,0.9614688171032699,0.9594019409476651,5890.791144446318,7059.032033903645,7099.111060776936,7036.201912642027,7007.442757284938
sonicsuds_000319::2,1,7038.937009367371,7897.135314939077,7755.910544825179,7656.665726810205,7630.256534759767,8045.584243956915,9126.919662130009,7966.615384615385,4,True,South,11379.0,9276.916666666666,9346.166666666666,10245.25,10652.0,11725.5,12.0,12.0,12.0,12.0,12.0,24258,2021,9268.391718578207,0.8748820217319031,0.9815490181301204,0.9639959398412475,0.9516606245918277,0.9483781790602587,8050.075814689253,9404.199779408234,9550.666935540588,9366.565796183031,9272.522199461004
sonicsuds_000319::4,2,4943.6860054299395,5621.257848376527,5561.576711042392,5517.147634343066,5505.109726162707,5746.052101061221,7649.7739391372015,6125.461538461538,8,True,South,14316.0,8752.583333333334,11554.666666666666,13990.666666666666,15604.5,,12.0,12.0,12.0,6.0,,24277,2023,6610.6561251486755,0.8603621962489524,0.9782817401426545,0.967895280659784,0.9601631759176219,0.9580681882689482,5614.884234674299,6963.44804155064,6739.571581514623,,
sonoranexpress_000053::2,1,3614.515743394213,4271.096635680092,4211.556568046589,4017.1347390070473,4102.672148765865,4290.188847703208,4290.188847703208,2834.3076923076924,5,False,West,1993.5,2289.3333333333335,2516.5,2040.909090909091,,,12.0,12.0,11.0,,,24284,2023,3011.895807308878,0.842507374781247,0.9955497968269305,0.9816716041069578,0.9363538253467927,0.9562917378246107,2480.907433255895,3169.5863395844794,3200.875682694104,,
sparkyscw_000470::1,1,8272.186346193874,10398.377538759818,11679.526913516798,13586.471053419482,14823.7212790031,10879.516643491514,9854.54428264595,11357.115384615385,8,True,South,5161.0,3354.0,4809.333333333333,5029.833333333333,4993.875,,12.0,12.0,12.0,8.0,,24275,2022,11950.619975356474,0.7603450242564378,0.9557756910993349,1.0735336225165737,1.2488120105544724,1.3625349144413637,9034.80953448391,12173.431522841758,13734.478180725731,,
speedypetescw_000330::1,1,6709.251164295351,7624.053090017794,7531.492681999524,7454.76378535902,7429.126136164512,7792.111058220111,7792.111058220111,,0,False,South,6684.5,2938.6666666666665,5497.666666666667,5975.25,6912.166666666667,7805.0,12.0,12.0,12.0,12.0,4.0,24267,2022,7597.886140587184,0.8610312550945458,0.978432293001647,0.9665535598410584,0.956706562529648,0.9534163567044291,6474.77747124808,7808.316963317389,7919.744006376382,7710.044389851053,
splashautowash_000490::1,1,5955.85240289436,7535.707961990763,8993.199484618834,10772.830201244502,11962.054727617926,8036.425445883116,8036.425445883116,8603.026515151516,2,False,Midwest,9103.5,7297.75,8925.916666666666,10088.833333333334,10010.333333333334,,12.0,12.0,12.0,3.0,,24280,2023,6762.4351826493785,0.7411071555383386,0.937694004969727,1.119054677378467,1.3405002353083717,1.4884795246555573,4927.280194606609,6758.197123371989,7937.652630024497,,
splashbrothers_000419::1,1,7214.070388482632,8612.591764170313,8731.698700179622,8789.815379585742,8798.778463618248,8907.141012779577,8907.141012779577,21643.26923076923,2,False,South,7014.5,3413.1666666666665,7052.833333333333,7351.416666666667,6943.583333333333,5130.0,12.0,12.0,12.0,12.0,1.0,24270,2022,10746.98481764772,0.8099198584744756,0.9669311119935501,0.980303184563011,0.9868279133533979,0.9878341940465684,8551.452724777419,10928.543449190953,11152.78850942567,11287.68822905915,
splashfl_000574::1,1,7241.166689457204,8370.185794030558,8730.316431782752,9477.514497542325,10038.639583094407,8590.447874755462,8590.447874755462,24887.41452991453,2,False,South,4195.0,4221.0,4114.75,4212.25,,,12.0,12.0,12.0,,,24283,2023,9586.253888497635,0.842932381993335,0.9743596510989627,1.0162818701733025,1.1032619760599052,1.1685816303704852,8046.949596872331,9971.140018436976,10492.857817447806,,
splashfl_000574::2,1,7683.097139615981,9148.073131657538,9712.159508969564,10720.960169142609,11452.511482099955,9455.057752560971,9455.057752560971,13688.568376068377,2,False,South,25455.0,22688.416666666668,25886.5,25454.0,,,12.0,12.0,12.0,,,24283,2023,10528.175229405162,0.8125912438276708,0.9675322320669819,1.027191981597252,1.1338862701540622,1.211257697394599,8420.370990735017,10860.801347058907,11343.377679409963,,
splashfl_000574::4,1,7312.714091735076,8924.141363647914,9383.774645099857,10026.886182944823,10439.606273831438,9275.892704175278,9275.892704175278,15612.538461538465,2,False,South,21927.0,11477.083333333334,21179.416666666668,23543.4,,,12.0,12.0,5.0,,,24290,2024,10195.351943585825,0.7883569080573202,0.9620789770057352,1.0116303567069096,1.080961854855383,1.1254556953997912,7979.417660816822,10230.178081752194,,,
splashzonecw_000335::3,2,6078.119064412763,7145.764520796859,7107.221411558649,7005.217056737656,6938.269139920977,7363.567656506316,7363.567656506316,5950.1461538461535,2,False,South,4859.0,2679.9166666666665,5069.583333333333,5518.666666666667,,,12.0,12.0,3.0,,,24292,2024,7044.25521672043,0.8254312784160062,0.9704215204002357,0.9651872221583836,0.9513346496583042,0.9422428724193832,5772.475547704249,7066.444858812384,,,
statestautowash_000383::1,1,6458.0274422201155,6762.251940401831,6726.683347857401,6509.549402985737,6620.357671384147,7038.447755808625,7038.447755808625,8503.692307692309,1,False,Midwest,6177.0,6645.916666666667,7058.25,7072.166666666667,6763.25,6451.444444444444,12.0,12.0,12.0,12.0,9.0,24262,2021,5605.0836010056155,0.9175357502498324,0.9607589876363212,0.9557055165048381,0.9248558245834242,0.9405991066596409,5077.150181243985,5798.456133017188,5858.811200602053,5479.137547311613,
statestautowash_000383::2,1,5451.8203158098495,5675.546605989577,5565.115259986298,5274.072053567261,5306.133696558897,5902.442597457195,5902.442597457195,5167.75,1,False,Midwest,5226.0,4580.0,4857.333333333333,5336.416666666667,5506.583333333333,5634.2,12.0,12.0,12.0,12.0,5.0,24266,2022,4098.522616205635,0.9236549489119172,0.9615589668647746,0.9428495352726989,0.8935405921337313,0.8989725200961394,3701.1271283922288,4165.8431351514355,4189.4289211578125,3842.3050719731477,
statestautowash_000383::3,1,6729.272516143621,7086.431553851475,6921.877056332679,6481.8319449192895,6454.0762486301,7381.830946526605,7381.830946526605,7110.461538461538,1,False,Midwest,9302.5,7140.083333333333,8331.916666666666,9102.333333333334,9611.5,9324.5,12.0,12.0,12.0,12.0,4.0,24267,2022,5850.083831928304,0.9115993802743432,0.959982910091686,0.9376910832114965,0.8780791638108707,0.8743191621947067,5302.5401776370445,5985.386386557416,5778.049090735739,5367.276195959067,
statestautowash_000383::4,1,5684.841841890382,5952.509241435201,5877.145208078225,5617.758568114408,5671.555538455614,6195.612234859987,6195.612234859987,4928.923076923077,1,False,Midwest,4952.0,4895.416666666667,5372.166666666667,5081.857142857143,,,12.0,12.0,7.0,,,24288,2023,4387.291422097916,0.9175593349603571,0.9607620709286885,0.9485979730962036,0.9067317893953643,0.9154148651434741,3984.2243956829134,4427.3739743636625,,,
steelimage_000266::1,1,2446.897253698527,3019.9800452441636,3084.1653879076534,3084.704772418287,3211.565625239407,3060.3873905433657,6495.035090495215,2834.3076923076924,3,True,West,1827.5,1866.0833333333333,2396.25,1786.3333333333333,931.0,,12.0,12.0,12.0,1.0,,24254,2021,3747.757580893897,0.7995384052553182,0.9867966567160545,1.0077696037559696,1.0079458508913162,1.0493983981123383,2946.0082488457865,3941.538391194498,4088.795413878459,,
stevenscreek_000445::1,1,8464.40412005804,11101.860439973709,11300.51520542751,10933.972509717163,10998.01616212421,11381.620867271127,11381.620867271127,12302.615384615385,2,False,West,24086.0,8950.0,19776.166666666668,23692.083333333332,24294.25,,12.0,12.0,12.0,8.0,,24275,2022,13119.469087391422,0.7436905708569325,0.9754199836244858,0.9928739796563735,0.9606691909022188,0.9662961269207264,9585.609925554378,13458.232382750773,13944.934107048413,,
streetxpress_000577::1,1,10128.741521985452,12744.624421948558,13142.505534203252,13256.500338406797,13213.009221721297,13337.178169734532,8045.225400375227,14546.46153846154,7,True,South,2581.0,2464.0833333333335,2069.4166666666665,2737.6363636363635,,,12.0,12.0,11.0,,,24284,2023,11104.392671114589,0.7594366209315668,0.9555712805029005,0.9854037613463812,0.9939509069833967,0.9906900135521166,8398.001782462556,11327.511091676732,11800.528677185373,,
sudsbucketcw_000442::1,1,3916.762813782203,4588.338366375518,4576.7163071642035,4539.223231955802,4514.457668775213,4724.186057656592,7243.788119971301,4089.153846153846,3,True,South,10406.5,5598.833333333333,8216.583333333334,10156.916666666666,10622.375,,12.0,12.0,12.0,8.0,,24275,2022,5385.089226820615,0.8290873318662416,0.9712442123102024,0.9687840934517425,0.9608476839304376,0.9556053918449152,4394.395754721549,5576.538065923484,5626.16340095259,,
sudsdeluxe_000305::10,1,7007.870522259469,7490.208893307084,6769.247313044597,6002.931703981346,5646.595944757035,7535.905081031709,7535.905081031709,12012.076923076924,1,False,South,9899.5,8031.166666666667,9947.666666666666,,,,12.0,12.0,,,,24295,2024,7136.656452111633,0.929930837358696,0.993936204446146,0.8982659999371764,0.7965774037004603,0.7492923390144377,6588.575673417606,7398.157077555971,,,
sudsdeluxe_000305::3,1,5795.143750902503,6851.574455214003,7871.806192766264,9668.636568004904,10940.831433272237,7069.799481023722,7069.799481023722,,0,False,South,12064.0,10896.75,14698.583333333334,14511.25,12631.833333333334,10589.5,12.0,12.0,12.0,12.0,2.0,24269,2022,6718.060431122924,0.8197041184063898,0.9691327842613551,1.1134412247327854,1.3675970010120944,1.5475448013255364,5466.975418164206,6730.272747454622,7918.585693282473,9745.124464455852,
sudsdeluxe_000305::4,1,7746.944811263689,8633.35526672275,8409.953823980215,8233.497281048194,8172.091997671602,8780.790522328249,8780.790522328249,12012.076923076924,1,False,South,21458.0,12632.416666666666,19646.25,23477.083333333332,21965.916666666668,21506.0,12.0,12.0,12.0,12.0,7.0,24264,2021,8957.42860380218,0.8822605198887682,0.9832093414333718,0.9577672764878001,0.9376715297001598,0.9306783913010092,7726.398541274428,9482.987473609,9036.5509475792,8812.199216472865,
