month_offset,year_month,site_age_months,calendar_month,calendar_month_sin,calendar_month_cos,latitude,longitude,region_code,cbsa_code,peer_ref_level,peer_recent,peer_seasonal,peer_count,peer_level_resolved,peer_trend_ratio,h3_ref_level,h3_seasonal_factor,h3_peer_count,h3_used,h3_vs_cbsa_ratio,ramp_factor,anchor_wash,log_anchor,maturity_indicator,site_train_mean,site_train_median,site_train_max,site_train_std,site_train_recent6,site_train_months,site_vs_peer_ratio,predicted_washes,predicted_washes_low,predicted_washes_high,cbsa_id,cbsa_name,sample_label,sample_lat,sample_lon
49,2030-07,49,7,-0.4999999999999998,-0.8660254037844388,32.7767,-96.797,2,0,10527.75,10036.875,0.9761141473045726,15,cbsa,0.953373227897699,10527.75,0.9761141473045726,0,0,,1.0,10276.285714285714,9.237691468570308,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,10561.728749488277,3073.8810676455673,36289.664994491395,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
50,2030-08,50,8,-0.8660254037844384,-0.5000000000000004,32.7767,-96.797,2,0,10527.75,10036.875,1.0472232682106586,15,cbsa,0.953373227897699,10527.75,1.0472232682106586,0,0,,1.0,11024.904761904761,9.308002761519795,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,12688.030500806084,3692.719029924621,43595.55023948618,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
51,2030-09,51,9,-1.0,-1.8369701987210297e-16,32.7767,-96.797,2,0,10527.75,10036.875,0.9419564311635267,15,cbsa,0.953373227897699,10527.75,0.9419564311635267,0,0,,1.0,9916.681818181818,9.202074485286413,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,10380.428363763516,3021.1154800741974,35666.724336065345,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
52,2030-10,52,10,-0.8660254037844386,0.5000000000000001,32.7767,-96.797,2,0,10527.75,10036.875,1.0668773652317145,15,cbsa,0.953373227897699,10527.75,1.0668773652317145,0,0,,1.0,11231.818181818182,9.326594967435454,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,12913.110387894085,3758.226185054043,44368.91546152119,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
53,2030-11,53,11,-0.5000000000000004,0.8660254037844384,32.7767,-96.797,2,0,10527.75,10036.875,0.8048426129212621,15,cbsa,0.953373227897699,10527.75,0.8048426129212621,0,0,,1.0,8473.181818181818,9.04477938696079,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,8542.143439163163,2486.101813212031,29350.45304559096,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
54,2030-12,54,12,-2.4492935982947064e-16,1.0,32.7767,-96.797,2,0,10527.75,10036.875,0.8155804680703163,15,cbsa,0.953373227897699,10527.75,0.8155804680703163,0,0,,1.0,8586.227272727272,9.05803117739191,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,8324.803171518799,2422.84719365163,28603.68083720517,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
55,2031-01,55,1,0.49999999999999994,0.8660254037844387,32.7767,-96.797,2,0,10527.75,10036.875,0.8767505427385519,15,cbsa,0.953373227897699,10527.75,0.8767505427385519,0,0,,1.0,9230.21052631579,9.13034547017747,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,8523.79987915735,2480.763111267255,29287.42532889737,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
56,2031-02,56,2,0.8660254037844386,0.5000000000000001,32.7767,-96.797,2,0,10527.75,10036.875,0.9319130268500917,15,cbsa,0.953373227897699,10527.75,0.9319130268500917,0,0,,1.0,9810.947368421053,9.191356041362878,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,9857.084251249773,2868.8016309424715,33868.53551959121,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
57,2031-03,57,3,1.0,6.123233995736766e-17,32.7767,-96.797,2,0,10527.75,10036.875,1.2569037468644897,15,cbsa,0.953373227897699,10527.75,1.2569037468644897,0,0,,1.0,13232.368421052632,9.490496829468592,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,11572.358906627771,3368.0144410834405,39762.148591241545,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
58,2031-04,58,4,0.8660254037844387,-0.49999999999999983,32.7767,-96.797,2,0,10527.75,10036.875,0.9533043622806392,15,cbsa,0.953373227897699,10527.75,0.9533043622806392,0,0,,1.0,10036.15,9.214048488406723,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,10515.413841010575,3060.401596273398,36130.528876458855,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
59,2031-05,59,5,0.49999999999999994,-0.8660254037844387,32.7767,-96.797,2,0,10527.75,10036.875,0.960575621571561,15,cbsa,0.953373227897699,10527.75,0.960575621571561,0,0,,1.0,10112.7,9.221646219345152,1,10527.75,10527.75,15791.625,2105.55,10036.875,0,1.0,9955.404134077036,2897.4166080512614,34206.35858764453,19100,"Dallas-Fort Worth-Arlington, TX","Dallas, TX",32.7767,-96.797
0,2026-06,0,6,1.2246467991473532e-16,-1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0468195795366693,30,cbsa,0.8850399839968794,10220.322147651006,1.0468195795366693,0,0,,0.9541046459179071,10207.806589234704,9.231006017866104,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9793.358541383624,3992.0163065755887,24025.420778494892,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
1,2026-07,1,7,-0.4999999999999998,-0.8660254037844388,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9805056228718324,30,cbsa,0.8850399839968794,10220.322147651006,0.9805056228718324,0,0,,0.9678425569953593,9698.830917196912,9.179863733122735,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9943.105555436774,4053.0569107192127,24392.785560223983,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
2,2026-08,2,8,-0.8660254037844384,-0.5000000000000004,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9648800177645195,30,cbsa,0.8850399839968794,10220.322147651006,0.9648800177645195,0,0,,0.9769107974713804,9633.693108787387,9.173125728632565,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10796.910683159898,4401.089097849474,26487.371127545255,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
3,2026-09,3,9,-1.0,-1.8369701987210297e-16,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.942937812125928,30,cbsa,0.8850399839968794,10220.322147651006,0.942937812125928,0,0,,0.9769107974713804,9414.614600205728,9.150124717792943,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10650.61323274202,4341.4546215652945,26128.46893987819,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
4,2026-10,4,10,-0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0608462550940625,30,cbsa,0.8850399839968794,10220.322147651006,1.0608462550940625,0,0,,0.9769107974713804,10591.852944431843,9.26793480216575,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11078.993260398403,4516.072966088192,27179.386291066457,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
5,2026-11,5,11,-0.5000000000000004,0.8660254037844384,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8918915150581833,30,cbsa,0.8850399839968794,10220.322147651006,0.8918915150581833,0,0,,0.9769107974713804,8904.950858355225,9.094474968053177,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10002.961093736356,4077.455515541153,24539.625327959842,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
6,2026-12,6,12,-2.4492935982947064e-16,1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.7595838347567117,30,cbsa,0.8850399839968794,10220.322147651006,0.7595838347567117,0,0,,0.9665228388632644,7503.301876937006,8.92323171867981,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11411.463272364366,4651.596004850336,27995.013728779464,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
7,2027-01,7,1,0.49999999999999994,0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8821740956911113,30,cbsa,0.8850399839968794,10220.322147651006,0.8821740956911113,0,0,,0.9665228388632644,8714.269900312454,9.072831927103081,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,6553.936122934468,2671.547229119702,16078.352737061296,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
8,2027-02,8,2,0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9568393985310272,30,cbsa,0.8850399839968794,10220.322147651006,0.9568393985310272,0,0,,0.9677257641101276,9463.590466356547,9.155312794493545,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9094.994564536664,3707.3457952573985,22312.16905495279,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
9,2027-03,9,3,1.0,6.123233995736766e-17,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2374609936250187,30,cbsa,0.8850399839968794,10220.322147651006,1.2374609936250187,0,0,,0.9750566402123155,12331.785092925207,9.420016450045253,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9444.700054386738,3849.8944431069917,23170.079189325414,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
10,2027-04,10,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,0.9750566402123155,12898.079707248517,9.464911247281536,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10966.109808512565,4470.058865944041,26902.456531063708,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
11,2027-05,11,5,0.49999999999999994,-0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.032482428426028,30,cbsa,0.8850399839968794,10220.322147651006,1.032482428426028,0,0,,0.9750566402123155,10289.093139229508,9.23893688021857,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9935.03559730212,4049.7673952449463,24372.98804754939,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
12,2027-06,12,6,1.2246467991473532e-16,-1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0468195795366693,30,cbsa,0.8850399839968794,10220.322147651006,1.0468195795366693,0,0,,0.9837699316628702,10525.190537205774,9.261621767327489,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10209.697434698452,4161.726385518497,25046.798384152167,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
13,2027-07,13,7,-0.4999999999999998,-0.8660254037844388,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9805056228718324,30,cbsa,0.8850399839968794,10220.322147651006,0.9805056228718324,0,0,,0.9837699316628702,9858.440466021262,9.196184698118433,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9811.658168424803,3999.4756893035815,24070.314084289428,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
14,2027-08,14,8,-0.8660254037844384,-0.5000000000000004,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9648800177645195,30,cbsa,0.8850399839968794,10220.322147651006,0.9648800177645195,0,0,,0.9838249286393911,9701.876015516358,9.180177616990076,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11452.906270746817,4668.489200850158,28096.683188776602,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
15,2027-09,15,9,-1.0,-1.8369701987210297e-16,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.942937812125928,30,cbsa,0.8850399839968794,10220.322147651006,0.942937812125928,0,0,,0.9838249286393911,9481.246968698919,9.157176589178441,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10350.767066571745,4219.2298730525345,25392.87549860696,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
16,2027-10,16,10,-0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0608462550940625,30,cbsa,0.8850399839968794,10220.322147651006,1.0608462550940625,0,0,,0.9981202184825326,10821.809526924471,9.289411179223576,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12311.478396051794,5018.464534654744,30202.963326685698,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
17,2027-11,17,11,-0.5000000000000004,0.8660254037844384,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8918915150581833,30,cbsa,0.8850399839968794,10220.322147651006,0.8918915150581833,0,0,,0.9838249286393911,8967.976058239108,9.101526796724219,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10964.456358004554,4469.384878428706,26898.400226577,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
18,2027-12,18,12,-2.4492935982947064e-16,1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.7595838347567117,30,cbsa,0.8850399839968794,10220.322147651006,0.7595838347567117,0,0,,0.9981202184825326,7748.59838548344,8.955396299776684,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10639.133117405361,4336.775041273033,26100.30550642649,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
19,2028-01,19,1,0.49999999999999994,0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8821740956911113,30,cbsa,0.8850399839968794,10220.322147651006,0.8821740956911113,0,0,,0.9808120133481646,8843.102575658779,9.087506140243272,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,7157.698489008641,2917.6557730354484,17559.524373314114,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
20,2028-02,20,2,0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9568393985310272,30,cbsa,0.8850399839968794,10220.322147651006,0.9568393985310272,0,0,,1.012096032807999,9897.496504008624,9.200138156307569,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9875.908365939204,4025.6656664288294,24227.934988687233,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
21,2028-03,21,3,1.0,6.123233995736766e-17,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2374609936250187,30,cbsa,0.8850399839968794,10220.322147651006,1.2374609936250187,0,0,,1.0097056357069811,12769.999601195117,9.45493222326888,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10501.774344654365,4280.78419213215,25763.332005556982,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
22,2028-04,22,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,1.018179740738384,13468.513428604241,9.508184146153921,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11874.525694479828,4840.35175521278,29131.015182317708,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
23,2028-05,23,5,0.49999999999999994,-0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.032482428426028,30,cbsa,0.8850399839968794,10220.322147651006,1.032482428426028,0,0,,1.0097056357069811,10654.719839384825,9.273852101085525,0,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10483.683831628288,4273.410049473199,25718.951705814692,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
24,2028-06,24,6,1.2246467991473532e-16,-1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0468195795366693,30,cbsa,0.8850399839968794,10220.322147651006,1.0468195795366693,0,0,,1.0,10698.833333333336,9.277983444004699,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11228.237679144662,3267.861544599848,38579.762226371095,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
25,2028-07,25,7,-0.4999999999999998,-0.8660254037844388,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9805056228718324,30,cbsa,0.8850399839968794,10220.322147651006,0.9805056228718324,0,0,,1.0,10021.083333333334,9.212546270525346,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9114.905462402714,2652.7982301776465,31318.439768023825,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
26,2028-08,26,8,-0.8660254037844384,-0.5000000000000004,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9648800177645195,30,cbsa,0.8850399839968794,10220.322147651006,0.9648800177645195,0,0,,1.0,9861.384615384615,9.196483265758403,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11387.929814900837,3314.338276240639,39128.45782784895,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
27,2028-09,27,9,-1.0,-1.8369701987210297e-16,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.942937812125928,30,cbsa,0.8850399839968794,10220.322147651006,0.942937812125928,0,0,,1.0,9637.128205128205,9.173482199158725,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9134.96399246505,2658.636056282241,31387.360051199947,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
28,2028-10,28,10,-0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0608462550940625,30,cbsa,0.8850399839968794,10220.322147651006,1.0608462550940625,0,0,,1.0,10842.190476190475,9.291292556060531,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12037.700027602923,3503.4471240930084,41361.04151766399,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
29,2028-11,29,11,-0.5000000000000004,0.8660254037844384,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8918915150581833,30,cbsa,0.8850399839968794,10220.322147651006,0.8918915150581833,0,0,,1.0,9115.418604651162,9.11783230908435,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9251.05106135224,2692.4219877064024,31786.230438806964,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
30,2028-12,30,12,-2.4492935982947064e-16,1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.7595838347567117,30,cbsa,0.8850399839968794,10220.322147651006,0.7595838347567117,0,0,,1.0,7763.191489361702,8.95727760773562,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8396.670436230315,2443.7634119734557,28850.613798873754,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
31,2029-01,31,1,0.49999999999999994,0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8821740956911113,30,cbsa,0.8850399839968794,10220.322147651006,0.8821740956911113,0,0,,1.0,9016.103448275862,9.106878436016537,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,7467.68464148108,2173.391779230123,25658.656868742924,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
32,2029-02,32,2,0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9568393985310272,30,cbsa,0.8850399839968794,10220.322147651006,0.9568393985310272,0,0,,1.0,9779.206896551725,9.188115917871736,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8890.929030499923,2587.612224178567,30548.86597255899,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
33,2029-03,33,3,1.0,6.123233995736766e-17,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2374609936250187,30,cbsa,0.8850399839968794,10220.322147651006,1.2374609936250187,0,0,,1.0,12647.25,9.445274144664868,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10727.22091848564,3122.0458385074626,36858.28927130944,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
34,2029-04,34,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,1.0,13228.03125,9.490169030694075,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12385.755408099356,3604.745014805454,42556.94547025865,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
35,2029-05,35,5,0.49999999999999994,-0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.032482428426028,30,cbsa,0.8850399839968794,10220.322147651006,1.032482428426028,0,0,,1.0,10552.30303030303,9.264194173344865,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10405.725372524124,3028.477910803264,35753.64381630002,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
36,2029-06,36,6,1.2246467991473532e-16,-1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0468195795366693,30,cbsa,0.8850399839968794,10220.322147651006,1.0468195795366693,0,0,,1.0,10698.833333333336,9.277983444004699,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11063.337771797465,3219.869145318091,38013.17293619051,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
37,2029-07,37,7,-0.4999999999999998,-0.8660254037844388,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9805056228718324,30,cbsa,0.8850399839968794,10220.322147651006,0.9805056228718324,0,0,,1.0,10021.083333333334,9.212546270525346,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9169.471560226564,2668.6791242068703,31505.92663282142,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
38,2029-08,38,8,-0.8660254037844384,-0.5000000000000004,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9648800177645195,30,cbsa,0.8850399839968794,10220.322147651006,0.9648800177645195,0,0,,1.0,9861.384615384615,9.196483265758403,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11584.754646710822,3371.6220920338205,39804.739843643714,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
39,2029-09,39,9,-1.0,-1.8369701987210297e-16,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.942937812125928,30,cbsa,0.8850399839968794,10220.322147651006,0.942937812125928,0,0,,1.0,9637.128205128205,9.173482199158725,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9318.742847082409,2712.122976391722,32018.816626664302,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
40,2029-10,40,10,-0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0608462550940625,30,cbsa,0.8850399839968794,10220.322147651006,1.0608462550940625,0,0,,1.0,10842.190476190475,9.291292556060531,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12368.472119782462,3599.7148938845266,42497.56080342051,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
41,2029-11,41,11,-0.5000000000000004,0.8660254037844384,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8918915150581833,30,cbsa,0.8850399839968794,10220.322147651006,0.8918915150581833,0,0,,1.0,9115.418604651162,9.11783230908435,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9423.749423913672,2742.6840460949684,32379.61489992137,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
42,2029-12,42,12,-2.4492935982947064e-16,1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.7595838347567117,30,cbsa,0.8850399839968794,10220.322147651006,0.7595838347567117,0,0,,1.0,7763.191489361702,8.95727760773562,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8249.332469343348,2400.8822324145526,28344.366612819427,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
43,2030-01,43,1,0.49999999999999994,0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8821740956911113,30,cbsa,0.8850399839968794,10220.322147651006,0.8821740956911113,0,0,,1.0,9016.103448275862,9.106878436016537,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,7547.912086777054,2196.741140972898,25934.31506658254,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
44,2030-02,44,2,0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9568393985310272,30,cbsa,0.8850399839968794,10220.322147651006,0.9568393985310272,0,0,,1.0,9779.206896551725,9.188115917871736,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8970.573464206293,2610.7919064749167,30822.520966588272,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
45,2030-03,45,3,1.0,6.123233995736766e-17,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2374609936250187,30,cbsa,0.8850399839968794,10220.322147651006,1.2374609936250187,0,0,,1.0,12647.25,9.445274144664868,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10804.499646690712,3144.537006875407,37123.81579866873,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
46,2030-04,46,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,1.0,13228.03125,9.490169030694075,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12499.674672807845,3637.9000294184257,42948.36737198948,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
