client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,ASP_mem,ASP_ret,mem_revenue_pct,mem_count_pct,timezone,address1,state,postal_code,region,lat,lon,operational_start,imputed
Hydro Express Wash,63513dolphin,1,2022,6,0.0,0.0,0.0,1990.0,20535.32,,10.32,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,7,0.0,0.0,0.0,1238.0,14879.85,,12.02,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,8,0.0,0.0,0.0,1220.0,15204.82,,12.46,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,9,0.0,0.0,0.0,1373.0,16254.79,,11.84,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,10,0.0,0.0,0.0,1560.0,16371.62,,10.49,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,11,0.0,0.0,0.0,1373.0,16391.09,,11.94,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2022,12,0.0,0.0,0.0,2070.0,18460.83,,8.92,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,1,0.0,0.0,0.0,1546.0,13204.42,,8.54,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,2,0.0,0.0,0.0,2388.0,22068.48,,9.24,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,3,0.0,0.0,0.0,1453.0,14889.94,,10.25,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,4,0.0,0.0,0.0,1835.0,20737.15,,11.3,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,5,1.0,0.0,0.0,2372.0,25861.97,0.0,10.9,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,6,0.0,0.0,0.0,1548.0,17803.39,,11.5,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,7,0.0,0.0,0.0,51.0,3530.16,,69.22,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,8,0.0,0.0,0.0,37.0,4481.44,,121.12,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
Hydro Express Wash,63513dolphin,1,2023,9,0.0,0.0,0.0,8.0,522.62,,65.33,0.0,0.0,America/Chicago,3088 Hennepin Dr,IL,60431,Midwest,41.572694,-88.157381,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,1,0.0,0.0,0.0,871.0,44257.75,,50.81,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,2,0.0,0.0,0.0,1269.0,58903.64,,46.42,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,3,0.0,0.0,0.0,1113.0,55300.76,,49.69,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,4,0.0,0.0,0.0,1013.0,49335.47,,48.7,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,5,0.0,0.0,0.0,887.0,47495.22,,53.55,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,6,0.0,0.0,0.0,1075.0,53494.08,,49.76,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,7,0.0,0.0,0.0,987.0,48380.01,,49.02,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,8,0.0,0.0,0.0,1132.0,54784.94,,48.4,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,9,0.0,0.0,0.0,1056.0,53441.46,,50.61,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,10,0.0,0.0,0.0,1119.0,54512.55,,48.72,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,11,0.0,0.0,0.0,1238.0,61561.45,,49.73,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2020,12,0.0,0.0,0.0,1109.0,55115.9,,49.7,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,1,0.0,0.0,0.0,1175.0,57594.85,,49.02,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,2,0.0,0.0,0.0,1326.0,61861.01,,46.65,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,3,0.0,0.0,0.0,1547.0,76391.47,,49.38,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,4,0.0,0.0,0.0,1188.0,62420.96,,52.54,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,5,0.0,0.0,0.0,1151.0,58714.04,,51.01,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,6,0.0,0.0,0.0,1568.0,72469.71,,46.22,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,7,0.0,0.0,0.0,1246.0,63015.8,,50.57,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,8,0.0,0.0,0.0,1352.0,70282.15,,51.98,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,9,0.0,0.0,0.0,1281.0,64626.56,,50.45,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,10,0.0,0.0,0.0,1346.0,69365.97,,51.53,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,11,0.0,0.0,0.0,1296.0,64817.53,,50.01,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2021,12,0.0,0.0,0.0,1187.0,58203.77,,49.03,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,1,0.0,0.0,0.0,1441.0,68435.53,,47.49,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,2,0.0,0.0,0.0,1329.0,62290.13,,46.87,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,3,0.0,0.0,0.0,1499.0,66111.29,,44.1,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,4,0.0,0.0,0.0,896.0,45655.81,,50.96,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,5,0.0,0.0,0.0,1036.0,48752.38,,47.06,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,6,0.0,0.0,0.0,1286.0,60130.57,,46.76,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,7,0.0,0.0,0.0,1032.0,54038.34,,52.36,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,8,0.0,0.0,0.0,1059.0,58408.5,,55.15,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,9,0.0,0.0,0.0,1310.0,65348.31,,49.88,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,10,0.0,0.0,0.0,1111.0,53415.46,,48.08,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,11,0.0,0.0,0.0,977.0,53545.85,,54.81,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2022,12,0.0,0.0,0.0,697.0,32501.42,,46.63,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2023,1,0.0,0.0,0.0,697.0,36409.15,,52.24,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2023,2,0.0,0.0,0.0,872.0,45942.49,,52.69,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
WET RHINO TRUCK WASH,68928wetrhino,1,2023,3,0.0,0.0,0.0,179.0,11050.31,,61.73,0.0,0.0,America/Chicago,5120 N Granite Ln,SD,57107,Midwest,43.603033,-96.766023,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,1,43.0,1027.0,0.0,1.0,927.78,0.0,927.78,0.0,99.9,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,2,91.0,1389.0,29.98,6.0,2094.66,0.33,349.11,1.41,99.57,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,3,25.0,857.0,0.0,3.0,385.88,0.0,128.63,0.0,99.65,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,4,35.0,826.0,7.99,1.0,185.91,0.23,185.91,4.12,99.88,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,5,89.0,1326.0,10.99,14.0,1853.36,0.12,132.38,0.59,98.96,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,6,69.0,1415.0,0.0,2.0,1528.08,0.0,764.04,0.0,99.86,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,7,76.0,1443.0,10.99,5.0,1832.73,0.14,366.55,0.6,99.65,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,8,95.0,1639.0,18.99,4.0,1975.26,0.2,493.82,0.95,99.76,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,9,100.0,1862.0,61.96,4.0,2555.72,0.62,638.93,2.37,99.79,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,10,94.0,2012.0,55.96,5.0,2322.41,0.6,464.48,2.35,99.75,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,11,47.0,1480.0,42.96,7.0,883.74,0.91,126.25,4.64,99.53,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2020,12,34.0,1113.0,7.99,2.0,708.99,0.24,354.5,1.11,99.82,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,1,39.0,634.0,0.0,1.0,560.86,0.0,560.86,0.0,99.84,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,2,59.0,1183.0,11.99,3.0,810.78,0.2,270.26,1.46,99.75,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,3,88.0,1418.0,19.99,1.0,1971.96,0.23,1971.96,1.0,99.93,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,4,76.0,1876.0,50.98,16.0,2015.4,0.67,125.96,2.47,99.15,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,5,81.0,1943.0,50.98,2.0,1831.86,0.63,915.93,2.71,99.9,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,6,103.0,1883.0,43.97,4.0,2130.46,0.43,532.62,2.02,99.79,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,7,78.0,1875.0,30.99,386.0,6222.72,0.4,16.12,0.5,82.93,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,8,114.0,1955.0,50.98,3.0,2014.47,0.45,671.49,2.47,99.85,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,9,286.0,2174.0,20.98,43.0,2748.35,0.07,63.92,0.76,98.06,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,10,690.0,1877.0,0.0,1.0,1202.78,0.0,1202.78,0.0,99.95,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,11,682.0,1453.0,19.99,12.0,1267.64,0.03,105.64,1.55,99.18,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2021,12,640.0,970.0,19.99,1.0,738.89,0.03,738.89,2.63,99.9,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,1,638.0,1413.0,32.99,6.0,1136.15,0.05,189.36,2.82,99.58,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,2,682.0,1697.0,0.0,8.0,2783.81,0.0,347.98,0.0,99.53,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,3,711.0,1849.0,32.99,3.0,1659.26,0.05,553.09,1.95,99.84,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,4,709.0,2008.0,32.99,4.0,1880.88,0.05,470.22,1.72,99.8,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,5,725.0,2124.0,0.0,9.0,2611.71,0.0,290.19,0.0,99.58,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,6,751.0,2246.0,0.0,11.0,2360.52,0.0,214.59,0.0,99.51,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,7,736.0,2006.0,0.0,8.0,1522.72,0.0,190.34,0.0,99.6,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,8,741.0,2143.0,32.99,4.0,1892.08,0.04,473.02,1.71,99.81,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,9,719.0,2228.0,0.0,7.0,1436.96,0.0,205.28,0.0,99.69,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,10,739.0,2276.0,0.0,3.0,1934.81,0.0,644.94,0.0,99.87,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,11,695.0,1399.0,0.0,80.0,2576.06,0.0,32.2,0.0,94.59,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2022,12,672.0,883.0,0.0,1.0,926.48,0.0,926.48,0.0,99.89,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,1,661.0,1072.0,0.0,1.0,881.83,0.0,881.83,0.0,99.91,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,2,648.0,1119.0,0.0,23.0,2500.74,0.0,108.73,0.0,97.99,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,3,624.0,1065.0,0.0,1.0,400.89,0.0,400.89,0.0,99.91,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,4,685.0,2015.0,0.0,484.0,26263.85,0.0,54.26,0.0,80.63,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,5,695.0,2050.0,0.0,6.0,1916.74,0.0,319.46,0.0,99.71,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,6,718.0,2063.0,0.0,12.0,2548.38,0.0,212.36,0.0,99.42,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,7,732.0,2075.0,0.0,10.0,1615.56,0.0,161.56,0.0,99.52,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,8,734.0,2167.0,0.0,6.0,1562.64,0.0,260.44,0.0,99.72,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,9,725.0,2264.0,0.0,9.0,1368.97,0.0,152.11,0.0,99.6,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,10,732.0,2413.0,0.0,4.0,1966.24,0.0,491.56,0.0,99.83,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,11,698.0,1825.0,0.0,13.0,952.42,0.0,73.26,0.0,99.29,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2023,12,677.0,1359.0,0.0,1.0,1156.39,0.0,1156.39,0.0,99.93,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,1,660.0,1210.0,0.0,0.0,896.33,0.0,,0.0,100.0,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,2,660.0,1297.0,0.0,3.0,1629.33,0.0,543.11,0.0,99.77,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,3,664.0,1596.0,0.0,8.0,1508.64,0.0,188.58,0.0,99.5,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,4,596.0,1828.0,0.0,14.0,1490.52,0.0,106.47,0.0,99.24,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,5,681.0,1986.0,0.0,5.0,1822.65,0.0,364.53,0.0,99.75,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,6,717.0,2088.0,0.0,9.0,2845.79,0.0,316.2,0.0,99.57,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,7,711.0,2107.0,0.0,10.0,2004.66,0.0,200.47,0.0,99.53,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,8,719.0,2193.0,0.0,3.0,1679.45,0.0,559.82,0.0,99.86,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,9,741.0,2302.0,0.0,6.0,1818.08,0.0,303.01,0.0,99.74,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,10,758.0,2425.0,0.0,9.0,1702.52,0.0,189.17,0.0,99.63,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,11,724.0,1512.0,0.0,1.0,559.2,0.0,559.2,0.0,99.93,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2024,12,673.0,1237.0,0.0,0.0,827.92,0.0,,0.0,100.0,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,1,667.0,1460.0,0.0,11.0,1426.19,0.0,129.65,0.0,99.25,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,2,648.0,1299.0,0.0,1.0,868.32,0.0,868.32,0.0,99.92,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,3,645.0,1341.0,0.0,7.0,1149.2,0.0,164.17,0.0,99.48,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,4,661.0,1744.0,0.0,3.0,2040.84,0.0,680.28,0.0,99.83,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,5,697.0,2123.0,0.0,9.0,2282.33,0.0,253.59,0.0,99.58,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,6,685.0,1996.0,0.0,6.0,1826.15,0.0,304.36,0.0,99.7,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,7,681.0,1998.0,0.0,8.0,1854.33,0.0,231.79,0.0,99.6,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,8,700.0,2171.0,0.0,7.0,1520.63,0.0,217.23,0.0,99.68,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,9,703.0,1968.0,0.0,48.0,2800.19,0.0,58.34,0.0,97.62,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,10,706.0,2058.0,0.0,6.0,1662.35,0.0,277.06,0.0,99.71,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
BELMONT CAR WASH,73223banks,1,2025,11,686.0,1447.0,0.0,2.0,1231.73,0.0,615.86,0.0,99.86,America/Los_Angeles,5594 E Belmont Ave,CA,93727,West,36.750097,-119.700701,01-2020,0
